Energy demand,QoE,Revenue per user,Revenue,Revenue in percentage 
148605.6,1,2.2,2149871.9436,1
183174.9,1,2.2,2650490.6219999995,1
200326.8,1,2.2,2901764.5046999995,1
224820.1,1,2.2,3253939.002,1
216775.09999999998,1,2.2,3140525.5425,1
217876.9,1,2.2,3155051.7549,1
217173.3,1,2.2,3145243.3776000002,1
217837.0,1,2.2,3154074.1011,1
202132.2,1,2.2,2929854.2589000002,1
176882.39999999997,1,2.2,2558257.7886,1
156305.3,1,2.2,2262953.8998000002,1
154898.09999999998,1,2.2,2238875.8974,1
160832.3,1,2.2,2326130.5626000003,1
167828.40000000002,1,2.2,2425471.0515,1
154194.5,1,2.2,2234105.6211,1
126926.69999999998,1,2.2,1835530.0263,1
82905.2,1,2.2,1198633.5252,1
60124.49999999999,1,2.2,863798.3361,1
47897.799999999996,1,2.2,688704.6609,1
43317.899999999994,1,2.2,623973.4911,1
42707.09999999999,1,2.2,616980.0825,1
42614.299999999996,1,2.2,611951.346,1
54230.2,1,2.2,780577.8975,1
91255.6,1,2.2,1316641.2084,1
144742.3,1,2.2,2091478.6674000002,1
175873.39999999997,1,2.2,2545686.8838,1
201428.59999999998,1,2.2,2913548.7915,1
212248.09999999998,1,2.2,3072704.0877,1
198919.59999999998,1,2.2,2876454.1341,1
206659.2,1,2.2,2995214.7231,1
218182.3,1,2.2,3156510.744,1
211942.69999999998,1,2.2,3069990.2556,1
192985.4,1,2.2,2791943.2674000002,1
168532.0,1,2.2,2438442.7569,1
151778.3,1,2.2,2199880.2465,1
146494.8,1,2.2,2117251.6443,1
154898.09999999998,1,2.2,2238124.8644999997,1
159425.09999999998,1,2.2,2309782.0185,1
151021.8,1,2.2,2183434.3116,1
117514.4,1,2.2,1702557.8720999998,1
87737.6,1,2.2,1265728.2948,1
67107.59999999999,1,2.2,965264.5665000001,1
51110.399999999994,1,2.2,739520.1837,1
48243.09999999999,1,2.2,694606.1688,1
44419.7,1,2.2,640430.6634000001,1
43716.1,1,2.2,628633.2662999999,1
54933.79999999999,1,2.2,791311.4874,1
83608.8,1,2.2,1207215.153,1
134971.7,1,2.2,1954623.9915,1
172448.19999999998,1,2.2,2497935.4254,1
196503.4,1,2.2,2844938.8458,1
196848.7,1,2.2,2850643.6991999997,1
182165.89999999997,1,2.2,2636640.5264999997,1
180758.7,1,2.2,2617104.3066000002,1
177984.19999999998,1,2.2,2576546.6571,1
168571.9,1,2.2,2443628.817,1
153185.5,1,2.2,2218264.6329,1
134268.09999999998,1,2.2,1942884.6543,1
122041.40000000001,1,2.2,1768631.9112000002,1
118218.0,1,2.2,1708854.5619,1
124152.2,1,2.2,1797719.9211,1
128028.5,1,2.2,1852800.0372,1
125519.5,1,2.2,1816109.9262,1
113598.19999999998,1,2.2,1639594.7199000001,1
84963.09999999998,1,2.2,1227788.9594999999,1
62633.5,1,2.2,905916.1113,1
51415.8,1,2.2,740241.2501999999,1
44419.7,1,2.2,638516.5596,1
40198.1,1,2.2,575982.3015,1
36016.399999999994,1,2.2,519696.03780000005,1
38830.799999999996,1,2.2,559693.6902,1
49650.3,1,2.2,716977.9593,1
62580.59999999999,1,2.2,899804.8386,1
77621.7,1,2.2,1120805.1657,1
96140.9,1,2.2,1389918.4209,1
105991.29999999999,1,2.2,1534510.0467000003,1
108062.19999999998,1,2.2,1562032.3122,1
111580.2,1,2.2,1613696.2587000001,1
112230.9,1,2.2,1621008.0603,1
113292.79999999999,1,2.2,1638686.3634,1
114394.59999999999,1,2.2,1657042.6563000001,1
111527.29999999999,1,2.2,1611926.3682000001,1
108765.79999999999,1,2.2,1572803.3601,1
103176.9,1,2.2,1492963.5059999998,1
106655.0,1,2.2,1540295.4348,1
111580.2,1,2.2,1615200.1974000002,1
116107.19999999998,1,2.2,1679686.0173,1
104544.19999999998,1,2.2,1510484.4855,1
90246.6,1,2.2,1305128.4921,1
68567.7,1,2.2,991649.9817,1
54933.79999999999,1,2.2,795733.4043,1
45123.3,1,2.2,649714.6287,1
39892.7,1,2.2,575088.9282,1
37383.7,1,2.2,535920.9704999999,1
39189.1,1,2.2,562248.3258,1
46530.5,1,2.2,672095.7837,1
58757.2,1,2.2,849023.0279999999,1
82148.69999999998,1,2.2,1184714.1324,1
108367.59999999999,1,2.2,1565605.8054,1
125864.79999999999,1,2.2,1820026.1601,1
134268.09999999998,1,2.2,1939464.7388999998,1
136737.19999999998,1,2.2,1979320.0509,1
141264.19999999998,1,2.2,2042882.5310999998,1
142976.8,1,2.2,2068919.5869,1
146547.69999999998,1,2.2,2123730.0054,1
152083.69999999998,1,2.2,2201339.2356000002,1
150012.8,1,2.2,2170848.4236,1
151021.8,1,2.2,2183615.9829,1
158721.5,1,2.2,2298214.9880999997,1
158017.9,1,2.2,2288505.8745,1
145485.8,1,2.2,2104133.8527,1
115403.59999999999,1,2.2,1669340.1177,1
83914.20000000001,1,2.2,1213837.7274,1
58757.2,1,2.2,849112.9272,1
44725.09999999999,1,2.2,642174.3332999999,1
36720.0,1,2.2,527371.182,1
31794.799999999996,1,2.2,453736.2456,1
34967.5,1,2.2,503742.6756,1
45123.3,1,2.2,646403.3415,1
73798.29999999999,1,2.2,1067150.3265,1
123408.69999999998,1,2.2,1785244.5342,1
164655.7,1,2.2,2381527.1988,1
190569.2,1,2.2,2758643.1054000002,1
221700.3,1,2.2,3210877.2852,1
222058.59999999998,1,2.2,3218709.7529999996,1
220293.09999999998,1,2.2,3188387.502,1
232519.8,1,2.2,3369811.5791999996,1
229705.4,1,2.2,3328516.0071,1
207322.9,1,2.2,2999979.3806999996,1
176935.3,1,2.2,2561284.395,1
152787.3,1,2.2,2211177.5793,1
150012.8,1,2.2,2170646.1504,1
154539.8,1,2.2,2236508.5518,1
160221.5,1,2.2,2322315.4653000003,1
146494.8,1,2.2,2121210.9549,1
115005.4,1,2.2,1660928.9238,1
85626.79999999999,1,2.2,1236741.4215,1
63987.799999999996,1,2.2,920346.8057999999,1
54933.79999999999,1,2.2,791255.3004000001,1
42614.299999999996,1,2.2,610559.7812999999,1
40198.1,1,2.2,575854.9442999999,1
36720.0,1,2.2,529510.0338,1
49305.0,1,2.2,710394.7157999999,1
79387.2,1,2.2,1148784.4188,1
131108.4,1,2.2,1894792.3281,1
168532.0,1,2.2,2437669.2491999995,1
197605.19999999998,1,2.2,2864559.3462,1
207322.9,1,2.2,3000606.8022,1
201335.8,1,2.2,2913033.744,1
203141.2,1,2.2,2942020.6173,1
213297.0,1,2.2,3090043.3959,1
209779.0,1,2.2,3035111.2389,1
197512.39999999997,1,2.2,2856895.4394,1
165717.59999999998,1,2.2,2397360.6954,1
143375.0,1,2.2,2073457.6236,1
138091.5,1,2.2,1995224.7177000002,1
145087.6,1,2.2,2099320.4997,1
154592.69999999998,1,2.2,2237218.3809,1
145485.8,1,2.2,2103545.7621,1
116770.9,1,2.2,1685673.6785999998,1
87126.8,1,2.2,1261032.9345,1
59367.99999999999,1,2.2,852860.6001,1
50008.6,1,2.2,720137.5416,1
44114.29999999999,1,2.2,635383.1979,1
38830.799999999996,1,2.2,560922.3126000001,1
35671.1,1,2.2,513620.3502,1
48946.7,1,2.2,703464.9857999999,1
79334.29999999999,1,2.2,1144102.1688,1
127935.7,1,2.2,1847773.1735999999,1
174824.5,1,2.2,2528823.2922,1
199623.19999999998,1,2.2,2888815.2741,1
200326.8,1,2.2,2899054.4184,1
189201.9,1,2.2,2741629.6818,1
204203.09999999998,1,2.2,2955237.6726,1
206619.3,1,2.2,2988329.9427,1
202039.4,1,2.2,2923194.2265,1
180095.0,1,2.2,2609972.3034000006,1
152787.3,1,2.2,2210190.5609999998,1
132860.9,1,2.2,1920020.2911,1
131148.3,1,2.2,1900323.0018000002,1
144078.59999999998,1,2.2,2087545.5774,1
147251.3,1,2.2,2133244.3374,1
133564.49999999997,1,2.2,1934939.8125,1
117116.19999999998,1,2.2,1693337.5854,1
93724.7,1,2.2,1354071.1149000002,1
74501.9,1,2.2,1074248.6175,1
63284.19999999999,1,2.2,910463.5125,1
51057.5,1,2.2,737164.0754999999,1
45428.7,1,2.2,655350.1847999999,1
38087.299999999996,1,2.2,546289.3449,1
53128.399999999994,1,2.2,765682.7237999999,1
76267.4,1,2.2,1103831.073,1
126528.49999999999,1,2.2,1826236.6964999998,1
160128.69999999998,1,2.2,2318389.8669000003,1
180798.59999999998,1,2.2,2618254.2671999997,1
192985.4,1,2.2,2790697.7889,1
192321.69999999998,1,2.2,2782406.4606,1
190569.2,1,2.2,2757860.2331999997,1
191976.39999999997,1,2.2,2778477.1164,1
184276.7,1,2.2,2668800.0924000004,1
169235.59999999998,1,2.2,2452575.6603000006,1
146547.69999999998,1,2.2,2123658.8352,1
125864.79999999999,1,2.2,1819900.6758,1
128333.9,1,2.2,1856240.5544999996,1
126568.39999999998,1,2.2,1829667.8493000001,1
133564.49999999997,1,2.2,1930718.2959,1
129037.5,1,2.2,1867449.8609999998,1
105991.29999999999,1,2.2,1533444.3665999998,1
83250.5,1,2.2,1205593.2215999998,1
69218.40000000001,1,2.2,997004.6028,1
55239.2,1,2.2,796231.5957,1
44021.5,1,2.2,633118.8617999998,1
40901.7,1,2.2,588187.9907999999,1
42614.299999999996,1,2.2,609398.5832999999,1
53128.399999999994,1,2.2,766531.1475,1
79732.5,1,2.2,1150971.966,1
125214.1,1,2.2,1811405.2013999997,1
154592.69999999998,1,2.2,2237960.0493,1
174824.5,1,2.2,2528782.0884,1
180758.7,1,2.2,2615718.3606,1
169939.2,1,2.2,2458070.7489,1
169235.59999999998,1,2.2,2450646.5733,1
168571.9,1,2.2,2442830.9616,1
159425.09999999998,1,2.2,2308907.3741999995,1
147901.99999999997,1,2.2,2139391.1952,1
126568.39999999998,1,2.2,1831203.6272999998,1
115761.9,1,2.2,1675709.8506,1
104889.5,1,2.2,1516397.2308,1
106602.09999999999,1,2.2,1539516.3084,1
111527.29999999999,1,2.2,1611274.599,1
113691.0,1,2.2,1645844.5872,1
100760.69999999998,1,2.2,1458886.0905,1
83555.9,1,2.2,1206110.142,1
67864.1,1,2.2,978341.1543,1
51721.2,1,2.2,742844.5812,1
40596.299999999996,1,2.2,586300.1076,1
37383.7,1,2.2,535477.0932,1
38180.1,1,2.2,551748.8484,1
40901.7,1,2.2,587232.8118,1
48641.3,1,2.2,701150.0814,1
61571.59999999999,1,2.2,887670.3195,1
78723.5,1,2.2,1139419.9188,1
100760.69999999998,1,2.2,1458039.5397,1
119226.99999999999,1,2.2,1725139.4274000002,1
116810.79999999999,1,2.2,1691878.5963,1
113598.19999999998,1,2.2,1640424.4145999998,1
116810.79999999999,1,2.2,1691423.4815999998,1
115403.59999999999,1,2.2,1667759.3901,1
118881.7,1,2.2,1717012.9143,1
115709.0,1,2.2,1673597.2194,1
111181.99999999999,1,2.2,1609184.4426,1
106655.0,1,2.2,1540892.8899,1
111580.2,1,2.2,1613640.0717000002,1
115709.0,1,2.2,1675069.3188,1
119585.29999999999,1,2.2,1727626.6385999997,1
108062.19999999998,1,2.2,1563008.0931,1
95131.9,1,2.2,1373543.6562,1
76918.1,1,2.2,1109869.3025999998,1
62580.59999999999,1,2.2,901934.3259,1
48601.399999999994,1,2.2,700434.6336000001,1
41299.899999999994,1,2.2,594797.4549,1
104544.19999999998,1,2.2,1509456.2633999998,1
51721.2,1,2.2,741434.2875,1
51017.6,1,2.2,733558.7429999999,1
65395.0,1,2.2,944379.8586,1
85321.4,1,2.2,1234226.1168000002,1
122041.40000000001,1,2.2,1765680.2208,1
133922.8,1,2.2,1937799.7308,1
142671.4,1,2.2,2064038.8095,1
148605.6,1,2.2,2148841.8485999997,1
147198.4,1,2.2,2129307.5016,1
147901.99999999997,1,2.2,2137029.4683,1
151778.3,1,2.2,2199870.8819999998,1
153490.9,1,2.2,2222105.9507999998,1
151074.69999999998,1,2.2,2187732.6171,1
149309.19999999998,1,2.2,2162615.1552,1
158110.69999999998,1,2.2,2289314.9673,1
166461.09999999998,1,2.2,2409615.0801,1
152481.9,1,2.2,2208222.1431,1
122744.99999999999,1,2.2,1777814.7399000002,1
95437.29999999999,1,2.2,1379722.3533,1
71687.5,1,2.2,1036039.5846,1
54177.299999999996,1,2.2,778673.1582,1
44021.5,1,2.2,633911.0985,1
42707.09999999999,1,2.2,617143.0247999999,1
41247.0,1,2.2,591532.9902,1
49305.0,1,2.2,711677.6523,1
74807.29999999999,1,2.2,1079528.3226,1
120634.2,1,2.2,1743495.7203,1
157314.3,1,2.2,2276367.6096,1
185989.3,1,2.2,2691377.9019,1
200326.8,1,2.2,2900809.3256999995,1
191312.7,1,2.2,2771815.2111000004,1
200021.4,1,2.2,2896904.3291999996,1
213960.69999999998,1,2.2,3098018.2041,1
207668.19999999998,1,2.2,3006781.7535,1
182869.5,1,2.2,2646520.074,1
151074.69999999998,1,2.2,2188826.3907,1
136033.59999999998,1,2.2,1968563.9862000002,1
129037.5,1,2.2,1864232.2188000001,1
134268.09999999998,1,2.2,1939571.4942,1
150012.8,1,2.2,2169874.5156,1
138144.4,1,2.2,2000013.723,1
110478.4,1,2.2,1597145.4414,1
83210.6,1,2.2,1201216.2543000001,1
60868.0,1,2.2,878781.5361,1
46530.5,1,2.2,668200.1516999999,1
37423.59999999999,1,2.2,540101.2833,1
34303.799999999996,1,2.2,496039.43789999996,1
35671.1,1,2.2,512350.524,1
51415.8,1,2.2,741224.5227,1
83210.6,1,2.2,1204209.1485,1
132555.5,1,2.2,1919325.4452,1
169235.59999999998,1,2.2,2445805.1267999997,1
196848.7,1,2.2,2850932.1257999996,1
206659.2,1,2.2,2991865.9779000003,1
200725.0,1,2.2,2904884.7561000003,1
210535.5,1,2.2,3051278.1117,1
216376.89999999997,1,2.2,3131475.6897,1
210482.59999999998,1,2.2,3045436.5366,1
189201.9,1,2.2,2741955.5664000004,1
160832.3,1,2.2,2323843.7517,1
142671.4,1,2.2,2061523.5048000002,1
134268.09999999998,1,2.2,1943830.4688000001,1
138795.1,1,2.2,2008138.3631999998,1
144078.59999999998,1,2.2,2084324.1894,1
141967.8,1,2.2,2051876.1969,1
119585.29999999999,1,2.2,1728780.345,1
94428.29999999999,1,2.2,1366834.9283999999,1
75205.5,1,2.2,1085057.1234,1
60868.0,1,2.2,876901.1444999999,1
56340.99999999999,1,2.2,814434.3107999999,1
51761.09999999999,1,2.2,746112.7917,1
52770.1,1,2.2,759208.1085,1
65395.0,1,2.2,942653.0447999999,1
95437.29999999999,1,2.2,1379345.9004,1
141967.8,1,2.2,2053112.3109,1
175475.2,1,2.2,2538558.6264000004,1
196848.7,1,2.2,2850098.6853,1
209128.3,1,2.2,3031106.9787,1
198919.59999999998,1,2.2,2878898.2686,1
208066.39999999997,1,2.2,3015346.5252,1
216775.09999999998,1,2.2,3139823.205,1
210482.59999999998,1,2.2,3044833.4628,1
186785.69999999998,1,2.2,2705999.6322,1
157712.5,1,2.2,2283419.0781000005,1
140560.59999999998,1,2.2,2034686.7207,1
133617.4,1,2.2,1935409.9104,1
138091.5,1,2.2,1996374.6783,1
141967.8,1,2.2,2056777.5762000002,1
139551.59999999998,1,2.2,2020780.4382,1
117514.4,1,2.2,1698830.8010999998,1
93021.09999999999,1,2.2,1343783.2752,1
67864.1,1,2.2,979659.6759,1
52770.1,1,2.2,758910.3173999999,1
45123.3,1,2.2,648236.9106000001,1
42614.299999999996,1,2.2,608999.6556,1
45826.899999999994,1,2.2,661206.7431000001,1
58757.2,1,2.2,851691.9104999999,1
83914.20000000001,1,2.2,1208938.221,1
132515.6,1,2.2,1916504.8577999999,1
163248.5,1,2.2,2359996.3404,1
187794.7,1,2.2,2717349.4062,1
197512.39999999997,1,2.2,2856477.7827,1
187091.09999999998,1,2.2,2709428.9121,1
195839.69999999998,1,2.2,2837085.7761000004,1
200021.4,1,2.2,2897479.3094999995,1
192321.69999999998,1,2.2,2781990.6768,1
171744.59999999998,1,2.2,2487005.181,1
144782.19999999998,1,2.2,2096346.3344999999,1
126621.29999999999,1,2.2,1835404.542,1
124815.9,1,2.2,1806758.5365,1
129741.09999999998,1,2.2,1879374.6153,1
139551.59999999998,1,2.2,2018709.0108,1
134971.7,1,2.2,1956024.9207,1
112589.2,1,2.2,1628662.6025999999,1
89144.79999999999,1,2.2,1284844.9851,1
67107.59999999999,1,2.2,967630.0392,1
48946.7,1,2.2,704682.3707999999,1
41605.3,1,2.2,597649.8816000001,1
38790.9,1,2.2,556743.8727,1
37781.899999999994,1,2.2,542492.9765999999,1
50353.899999999994,1,2.2,724737.384,1
81497.99999999999,1,2.2,1177552.1628,1
121337.79999999999,1,2.2,1757548.089,1
150012.8,1,2.2,2171623.8042,1
171346.40000000002,1,2.2,2478743.8191,1
177586.0,1,2.2,2569560.7401,1
173059.0,1,2.2,2506365.3482999997,1
171041.0,1,2.2,2477803.6232999996,1
167828.40000000002,1,2.2,2428308.495,1
164708.59999999998,1,2.2,2384259.7599000004,1
141569.59999999998,1,2.2,2047401.8388,1
123806.9,1,2.2,1790851.9968,1
115005.4,1,2.2,1662558.3468000002,1
108407.5,1,2.2,1570789.9926,1
112283.79999999999,1,2.2,1625235.1956,1
118218.0,1,2.2,1708972.5546,1
118178.09999999999,1,2.2,1707491.0907,1
104544.19999999998,1,2.2,1509990.0399,1
83555.9,1,2.2,1206306.7965,1
67771.29999999999,1,2.2,974745.1862999998,1
52823.0,1,2.2,762307.7579999999,1
48601.399999999994,1,2.2,699338.9871,1
46132.299999999996,1,2.2,663828.8031,1
39494.5,1,2.2,568282.8096,1
43317.899999999994,1,2.2,623096.9739,1
50712.2,1,2.2,730431.0,1
66404.0,1,2.2,955783.9467,1
85321.4,1,2.2,1228759.1217,1
110478.4,1,2.2,1595928.0563999997,1
119226.99999999999,1,2.2,1724268.5288999998,1
122041.40000000001,1,2.2,1765610.9234999998,1
121337.79999999999,1,2.2,1757978.856,1
122744.99999999999,1,2.2,1774760.04,1
124112.3,1,2.2,1794067.7660999997,1
128028.5,1,2.2,1852339.3038,1
131453.7,1,2.2,1901113.3656,1
133564.49999999997,1,2.2,1929654.4887,1
132157.3,1,2.2,1910597.7312,1
131148.3,1,2.2,1895065.7714999998,1
136378.9,1,2.2,1972056.9447,1
142671.4,1,2.2,2063990.1141,1
121337.79999999999,1,2.2,1755939.2678999999,1
98251.7,1,2.2,1417408.8471,1
76572.8,1,2.2,1105415.5463999999,1
59460.799999999996,1,2.2,859205.9853,1
46835.899999999994,1,2.2,674393.8319999999,1
38790.9,1,2.2,557165.2751999999,1
36720.0,1,2.2,528159.6729,1
38087.299999999996,1,2.2,545474.6333999999,1
46530.5,1,2.2,673434.9072,1
63284.19999999999,1,2.2,914140.0151999999,1
86728.6,1,2.2,1254434.7078,1
113598.19999999998,1,2.2,1642016.3795999999,1
126568.39999999998,1,2.2,1831068.7784999998,1
130444.69999999998,1,2.2,1890626.9984999998,1
129741.09999999998,1,2.2,1876731.9534,1
126621.29999999999,1,2.2,1833297.5294999997,1
124112.3,1,2.2,1794614.6528999999,1
135024.6,1,2.2,1956974.481,1
134931.8,1,2.2,1948907.9006999999,1
139498.7,1,2.2,2015967.0852,1
138848.0,1,2.2,2011494.6,1
151419.99999999997,1,2.2,2190600.027,1
152787.3,1,2.2,2210797.3806000003,1
147198.4,1,2.2,2130406.8939,1
116412.59999999999,1,2.2,1682362.3914,1
87790.5,1,2.2,1269683.8595999999,1
61173.4,1,2.2,883791.5436,1
48946.7,1,2.2,703317.0266999999,1
41950.600000000006,1,2.2,602952.0615000001,1
36720.0,1,2.2,529096.1229,1
35312.799999999996,1,2.2,507278.71079999994,1
45826.899999999994,1,2.2,657363.5523,1
73094.7,1,2.2,1055585.169,1
116107.19999999998,1,2.2,1679863.9428,1
157008.9,1,2.2,2274820.5941999997,1
187396.5,1,2.2,2715476.5061999997,1
207362.8,1,2.2,3004039.8279,1
202743.0,1,2.2,2932792.8389999997,1
214358.9,1,2.2,3107251.6011,1
224116.5,1,2.2,3244799.25,1
219589.5,1,2.2,3179440.6587,1
199317.8,1,2.2,2885813.0154,1
169939.2,1,2.2,2459258.1675,1
150716.4,1,2.2,2180915.2611,1
145791.19999999998,1,2.2,2108375.9712,1
154898.09999999998,1,2.2,2241900.6309,1
150318.2,1,2.2,2174435.0270999996,1
149309.19999999998,1,2.2,2161510.1442,1
120634.2,1,2.2,1744115.6502,1
91959.19999999998,1,2.2,1329062.2812,1
65355.09999999999,1,2.2,941804.6211,1
54230.2,1,2.2,785159.0109000001,1
46490.6,1,2.2,666632.5344,1
41910.7,1,2.2,602024.976,1
41605.3,1,2.2,598616.298,1
54880.899999999994,1,2.2,788680.0629,1
79387.2,1,2.2,1145892.6612000002,1
125519.5,1,2.2,1814956.2198,1
160128.69999999998,1,2.2,2314833.2298,1
186692.9,1,2.2,2703055.4334000004,1
202835.8,1,2.2,2939123.241,1
196901.59999999998,1,2.2,2852643.9564,1
203844.8,1,2.2,2951911.4021999994,1
213655.3,1,2.2,3094542.1016999995,1
209433.7,1,2.2,3031848.6470999997,1
193689.0,1,2.2,2800110.9842999997,1
162239.5,1,2.2,2348294.4612,1
142671.4,1,2.2,2063587.4405999999,1
146853.09999999998,1,2.2,2124355.554,1
151074.69999999998,1,2.2,2185153.6338,1
155601.69999999998,1,2.2,2252621.1105,1
151725.4,1,2.2,2193508.6407,1
120634.2,1,2.2,1744430.2974,1
96539.09999999999,1,2.2,1395310.5,1
79334.29999999999,1,2.2,1144171.4660999998,1
65355.09999999999,1,2.2,941821.4772,1
56951.799999999996,1,2.2,819912.5432999999,1
52119.399999999994,1,2.2,751248.2835,1
51761.09999999999,1,2.2,744889.788,1
62633.5,1,2.2,905264.3421,1
95782.59999999999,1,2.2,1383258.3885,1
135330.0,1,2.2,1957843.5065999997,1
175475.2,1,2.2,2537985.519,1
197207.0,1,2.2,2855131.1676000003,1
208424.69999999998,1,2.2,3019777.8066000002,1
201428.59999999998,1,2.2,2917837.7325,1
209433.7,1,2.2,3031979.7501000003,1
213297.0,1,2.2,3088685.5434,1
209433.7,1,2.2,3033478.0701,1
192321.69999999998,1,2.2,2784638.9574,1
167828.40000000002,1,2.2,2427557.4620999997,1
144383.99999999997,1,2.2,2090272.5198,1
126621.29999999999,1,2.2,1831866.6338999998,1
138795.1,1,2.2,2006473.3550999996,1
147901.99999999997,1,2.2,2138269.3281,1
150318.2,1,2.2,2174545.5282,1
121337.79999999999,1,2.2,1758203.6039999998,1
81803.4,1,2.2,1182813.1389000001,1
60164.399999999994,1,2.2,866476.5831,1
50353.899999999994,1,2.2,728026.1964,1
41299.899999999994,1,2.2,594628.8939,1
39494.5,1,2.2,569264.2092,1
36374.7,1,2.2,521527.73399999994,1
40901.7,1,2.2,586875.0879,1
67160.5,1,2.2,968645.1509999998,1
111580.2,1,2.2,1614348.0278999999,1
148963.9,1,2.2,2154758.3397,1
174160.8,1,2.2,2520106.8156,1
186692.9,1,2.2,2701006.4807999996,1
180055.09999999998,1,2.2,2603448.9927,1
186387.5,1,2.2,2697627.7691999995,1
194392.59999999998,1,2.2,2810986.9146,1
187091.09999999998,1,2.2,2707188.9236999997,1
170244.59999999998,1,2.2,2464131.4532999997,1
143375.0,1,2.2,2076871.9202999999,1
126621.29999999999,1,2.2,1835086.149,1
121337.79999999999,1,2.2,1755366.1605,1
129741.09999999998,1,2.2,1874392.7013,1
131055.5,1,2.2,1891992.3425999999,1
125917.69999999998,1,2.2,1822146.2829,1
102075.1,1,2.2,1473155.7156,1
76918.1,1,2.2,1107046.8423,1
54933.79999999999,1,2.2,795654.7425,1
42707.09999999999,1,2.2,616038.0138,1
38180.1,1,2.2,552340.6847999999,1
35312.799999999996,1,2.2,508050.3456,1
34609.2,1,2.2,497077.0245,1
44419.7,1,2.2,637829.2053,1
71687.5,1,2.2,1038013.6212,1
108407.5,1,2.2,1567961.9136,1
137042.59999999998,1,2.2,1982069.4681,1
160181.6,1,2.2,2321158.0131,1
170642.8,1,2.2,2471405.7969,1
161535.9,1,2.2,2338257.5901,1
164005.0,1,2.2,2373702.2226,1
164005.0,1,2.2,2373247.1079,1
150716.4,1,2.2,2181175.5942,1
135675.3,1,2.2,1965297.6486,1
122744.99999999999,1,2.2,1778904.7677,1
112283.79999999999,1,2.2,1624675.1985,1
105951.4,1,2.2,1531462.8384,1
115098.2,1,2.2,1666276.0533,1
119930.6,1,2.2,1734835.4307000001,1
122094.3,1,2.2,1769849.2962000002,1
104584.09999999999,1,2.2,1512108.2898,1
84617.79999999999,1,2.2,1220269.2659999998,1
65753.3,1,2.2,946863.324,1
52464.7,1,2.2,758254.8023999999,1
43716.1,1,2.2,628442.2305,1
42003.5,1,2.2,607209.1632000001,1
36016.399999999994,1,2.2,518770.8252,1
39839.8,1,2.2,571695.2334,1
46530.5,1,2.2,673710.2235,1
59460.799999999996,1,2.2,856555.8318,1
76267.4,1,2.2,1103377.8312000001,1
95835.5,1,2.2,1385522.7245999998,1
105287.7,1,2.2,1525911.5628,1
115005.4,1,2.2,1662470.3205000001,1
111181.99999999999,1,2.2,1607077.4301,1
110478.4,1,2.2,1595424.2463,1
110478.4,1,2.2,1593332.217,1
111181.99999999999,1,2.2,1609206.9174000002,1
110518.29999999999,1,2.2,1600104.6234,1
105991.29999999999,1,2.2,1535083.1541,1
102778.7,1,2.2,1487209.9572,1
108407.5,1,2.2,1568197.899,1
111885.6,1,2.2,1620041.6439,1
114394.59999999999,1,2.2,1654986.2121,1
136378.9,1,2.2,1973592.7227,1
89848.4,1,2.2,1295835.1623,1
67107.59999999999,1,2.2,966405.1626,1
53128.399999999994,1,2.2,765295.0335,1
43410.7,1,2.2,624859.3728,1
39839.8,1,2.2,571871.286,1
35671.1,1,2.2,509945.72039999993,1
39494.5,1,2.2,567507.429,1
44419.7,1,2.2,641048.7204,1
58053.59999999999,1,2.2,840287.8224,1
80090.8,1,2.2,1159501.1526,1
105194.9,1,2.2,1519036.1469,1
118828.79999999999,1,2.2,1714915.2663,1
122744.99999999999,1,2.2,1779019.0145999999,1
117116.19999999998,1,2.2,1693655.9784,1
120634.2,1,2.2,1743417.0584999998,1
121337.79999999999,1,2.2,1756227.6944999998,1
125214.1,1,2.2,1811455.7697,1
124152.2,1,2.2,1796433.2388000002,1
124112.3,1,2.2,1795418.1269999999,1
124112.3,1,2.2,1796056.7859,1
134228.2,1,2.2,1938479.5935,1
141967.8,1,2.2,2054003.8113,1
141264.19999999998,1,2.2,2045628.2025,1
116810.79999999999,1,2.2,1687657.0797000001,1
84617.79999999999,1,2.2,1218372.0183,1
60469.799999999996,1,2.2,872016.6213,1
46490.6,1,2.2,667044.5724,1
37383.7,1,2.2,534390.8112,1
34609.2,1,2.2,497226.85649999994,1
31794.799999999996,1,2.2,456202.8549,1
40596.299999999996,1,2.2,586080.9783,1
67864.1,1,2.2,978200.6868,1
105951.4,1,2.2,1532122.0992,1
141264.19999999998,1,2.2,2044879.0425,1
166819.39999999997,1,2.2,2415986.6859,1
181502.19999999998,1,2.2,2630634.1362,1
199623.19999999998,1,2.2,2890950.3801,1
99260.7,1,2.2,1433952.1728,1
195096.19999999998,1,2.2,2823297.4863,1
187396.5,1,2.2,2714716.1088,1
167868.3,1,2.2,2432516.9013,1
139153.4,1,2.2,2013374.9915999998,1
122041.40000000001,1,2.2,1763902.8387000002,1
104544.19999999998,1,2.2,1510486.3584,1
122399.7,1,2.2,1769950.4328,1
125864.79999999999,1,2.2,1818928.6407,1
131055.5,1,2.2,1892866.9869000001,1
87126.8,1,2.2,1260210.7314,1
21333.6,1,2.2,303479.0973,1
5628.799999999999,1,2.2,76931.24040000001,1
44419.7,1,2.2,636787.8729,1
34210.99999999999,1,2.2,488238.8093999999,1
33600.2,1,2.2,483947.99549999996,1
31091.199999999997,1,2.2,447302.8341,1
40901.7,1,2.2,586419.9732000001,1
