timestamp,de
012123,1286347
012200,939811
012201,627370
012202,452106
012203,398451
012204,375594
012205,379164
012206,455902
012207,814128
012208,1302903
012209,1645882
012210,1928134
012211,2033439
012212,2006332
012213,2078831
012214,2309904
012215,2347724
012216,2179763
012217,2041058
012218,1878911
012219,1851963
012220,1909610
012221,1933769
012222,1692046
012223,1275277
012300,895353
012301,604701
012302,455521
012303,420845
012304,414653
012305,414715
012306,493111
012307,769934
012308,1277724
012309,1622939
012310,1904285
012311,2010632
012312,2000258
012313,2045070
012314,2232603
012315,2232897
012316,2103200
012317,1962955
012318,1771477
012319,1730806
012320,1858080
012321,1894360
012322,1622873
012323,1290941
012400,875001
012401,624214
012402,473269
012403,406037
012404,378318
012405,358355
012406,470858
012407,818595
012408,1279852
012409,1559245
012410,1833384
012411,1922154
012412,1861563
012413,1850284
012414,1908675
012415,1843436
012416,1780519
012417,1667219
012418,1535614
012419,1516370
012420,1565645
012421,1717090
012422,1532231
012423,1240621
012500,965589
012501,735065
012502,509024
012503,378824
012504,327763
012505,365546
012506,324483
012507,410364
012508,538269
012509,779906
012510,1077827
012511,1358699
012512,1388462
012513,1455189
012514,1559342
012515,1574315
012516,1632844
012517,1632693
012518,1608088
012519,1563585
012520,1592061
012521,1729436
012522,1711145
012523,1375397
012600,1055329
012601,767940
012602,537200
012603,470749
012604,407457
012605,320978
012606,314181
012607,413572
012608,539948
012609,854739
012610,1324887
012611,1673636
012612,1796879
012613,1874520
012614,2013013
012615,1983607
012616,2007303
012617,2078683
012618,2016299
012619,2024066
012620,2058290
012621,1999307
012622,1771065
012623,1391053
012700,1000336
012701,678092
012702,486511
012703,419102
012704,380685
012705,364026
012706,452509
012707,745259
012708,1302446
012709,1698552
012710,2048290
012711,2186553
012712,2185220
012713,2235475
012714,2409358
012715,2417330
012716,2266829
012717,2108218
012718,1931453
012719,1927197
012720,2064230
012721,2060137
012722,1739841
012723,1317191
012800,914242
012801,614473
012802,473348
012803,429085
012804,367715
012805,372954
012806,472209
012807,788375
012808,1341269
012809,1710365
012810,1969911
012811,2109701
012812,2070818
012813,2106045
012814,2307097
012815,2296304
012816,2165362
012817,2015352
012818,1862615
012819,1883768
012820,1972096
012821,1959508
012822,1701000
012823,1248660
012900,955168
012901,626089
012902,518548
012903,427065
012904,362944
012905,382192
012906,470053
012907,784404
012908,1370537
012909,1694698
012910,2018216
012911,2063578
012912,2041765
012913,2105478
012914,2295714
012915,2293431
012916,2162592
012917,2013887
012918,1874016
012919,1831691
012920,1870111
012921,1839522
012922,1667042
012923,1272567
013000,936509
013001,720021
013002,579585
013003,523291
013004,467190
013005,442513
013006,552389
013007,852893
013008,1330408
013009,1611834
013010,1952831
013011,2061730
013012,2032234
013013,2088879
013014,2245764
013015,2257132
013016,2146733
013017,2018821
013018,1845429
013019,1866469
013020,2002331
013021,2032031
013022,1755683
013023,1381776
013100,1023880
013101,776700
013102,643262
013103,560635
013104,537375
013105,511525
013106,603592
013107,964157
013108,1391267
013109,1692153
013110,1962480
013111,2022468
013112,1897164
013113,1886874
013114,1970795
013115,1867172
013116,1775001
013117,1687020
013118,1656409
013119,1615494
013120,1663018
013121,1680710
013122,1532447
013123,1383124
02100,1088807
02101,827576
02102,693554
02103,587453
02104,498754
02105,503690
02106,481660
02107,573526
02108,750735
02109,1031189
02110,1302091
02111,1475816
02112,1569382
02113,1628301
02114,1673624
02115,1711631
02116,1761742
02117,1811060
02118,1761100
02119,1730872
02120,1793404
02121,1893748
02122,1808609
02123,1533366
02200,1249362
02201,916054
02202,698881
02203,581188
02204,501340
02205,448571
02206,443532
02207,544309
02208,701888
02209,1032189
02210,1473779
02211,1764294
02212,1924589
02213,1950242
02214,1997001
02215,1993446
02216,2095828
02217,2081498
02218,2120065
02219,2125080
02220,2247208
02221,2194644
02222,1996368
02223,1510140
02300,1133811
02301,792127
02302,672498
02303,532170
02304,538200
02305,452810
02306,573771
02307,903398
02308,1373550
02309,1727265
02310,1839927
02311,2126541
02312,2162974
02313,2267277
02314,2474906
02315,2483753
02316,2337203
02317,2136485
02318,1991446
02319,2009155
02320,2123929
02321,2045333
02322,1804208
02323,1370302
02400,1003173
02401,722506
02402,600509
02403,533119
02404,481259
02405,499267
02406,585801
02407,911751
02408,1435662
02409,1781507
02410,2109786
02411,2196631
02412,2185228
02413,2240842
02414,2408095
02415,2389326
02416,2246049
02417,2053767
02418,1890508
02419,1917120
02420,2021886
02421,2033344
02422,1763536
02423,1332432
02500,958037
02501,710960
02502,589324
02503,496129
02504,457613
02505,468368
02506,582657
02507,899033
02508,1417690
02509,1824246
02510,2071515
02511,2133131
02512,2105090
02513,2179408
02514,2344059
02515,2352650
02516,2246709
02517,2032386
02518,1885932
02519,1880210
02520,1932609
02521,1907672
02522,1722131
02523,1281817
02600,968703
02601,718018
02602,612641
02603,600934
02604,517968
02605,503563
02606,615905
02607,937680
02608,1470432
02609,1812531
02610,2058523
02611,2151050
02612,2089762
02613,2129759
02614,2280270
02615,2279604
02616,2118609
02617,1952777
02618,1841495
02619,1849340
02620,1857433
02621,1952398
02622,1709087
02623,1334261
02700,1002431
02701,819160
02702,657593
02703,570202
02704,529560
02705,532859
02706,624039
02707,937049
02708,1390598
02709,1759445
02710,2035740
02711,2069561
02712,2016816
02713,1995869
02714,2055285
02715,1979187
02716,1864730
02717,1753059
02718,1661921
02719,1662186
02720,1714276
02721,1787348
02722,1660948
02723,1374449
02800,1052248
02801,852816
02802,671583
02803,585825
02804,552228
02805,525879
02806,551835
02807,588385
02808,785133
02809,1034701
02810,1255406
02811,1437017
02812,1478652
02813,1497568
02814,1581036
02815,1599508
02816,1642981
02817,1669306
02818,1695940
02819,1650103
02820,1726452
02821,1773145
02822,1741422
02823,1467850
02900,1172259
02901,878142
02902,690470
02903,594751
02904,506232
02905,463166
02906,482539
02907,532308
02908,768113
02909,1117675
02910,1545735
02911,1759924
02912,1926248
02913,1937115
02914,2008878
02915,2046905
02916,2108483
02917,2208610
02918,2151970
02919,2165117
02920,2222130
02921,2185859
02922,1926875
02923,1517951
021000,1082007
021001,809693
021002,612088
021003,538435
021004,485454
021005,517497
021006,644091
021007,951496
021008,1512075
021009,1809073
021010,2103080
021011,2243115
021012,2278253
021013,2357038
021014,2543365
021015,2493962
021016,2322833
021017,2140492
021018,2039030
021019,2017907
021020,2119886
021021,2174028
021022,1841505
021023,1391369
021100,1011481
021101,747962
021102,665294
021103,551543
021104,505840
021105,474140
021106,583764
021107,917462
021108,1470102
021109,1840142
021110,2104303
021111,2202338
021112,2232460
021113,2237207
021114,2361258
021115,2346055
021116,2203047
021117,2022784
021118,1923512
021119,1919463
021120,2078007
021121,2048138
021122,1724165
021123,1364569
021200,931354
021201,721661
021202,614441
021203,532028
021204,496993
021205,479623
021206,586592
021207,876435
021208,1381878
021209,1724761
021210,2024080
021211,2091708
021212,2094937
021213,2104680
021214,2326795
021215,2274650
021216,2111298
021217,1935512
021218,1865681
021219,1843854
021220,1893336
021221,1862157
021222,1632419
021223,1283507
021300,892056
021301,621521
021302,541343
021303,484908
021304,431632
021305,438922
021306,558767
021307,884712
021308,1413077
021309,1679991
021310,2024990
021311,2052176
021312,2046248
021313,2112811
021314,2245005
021315,2184526
021316,2099093
021317,1936018
021318,1826617
021319,1824132
021320,1855898
021321,1404106
021322,1696416
021323,1291291
021400,910298
021401,689280
021402,569288
021403,485481
021404,462355
021405,459039
021406,610140
021407,905782
021408,1448855
021409,1737636
021410,1980206
021411,2041577
021412,1871509
021413,1861526
021414,1901954
021415,1794505
021416,1719209
021417,1641390
021418,1578913
021419,1571512
021420,1633678
021421,1657959
021422,1613048
021423,1280294
021500,989978
021501,810143
021502,664829
021503,567670
021504,541669
021505,517104
021506,491181
021507,643853
021508,771476
021509,1025402
021510,1253672
021511,1397754
021512,1489920
021513,1503564
021514,1578298
021515,1613677
021516,1652633
021517,1700126
021518,1668088
021519,1616066
021520,1643609
021521,1753439
021522,1691802
021523,1398262
021600,1125368
021601,898044
021602,707034
021603,591949
021604,488136
021605,447259
021606,448431
021607,557927
021608,760787
021609,1097249
021610,1485373
021611,1730941
021612,1800137
021613,1883428
021614,1963869
021615,1947315
021616,2015410
021617,2060020
021618,2059483
021619,2071259
021620,2119828
021621,2081548
021622,1893905
021623,1399810
021700,1000816
021701,718028
021702,600268
021703,494965
021704,470952
021705,449204
021706,540127
021707,853324
021708,1435463
021709,1821376
021710,2080062
021711,2193805
021712,2155366
021713,2235828
021714,2358197
021715,2341568
021716,2173935
021717,2005040
021718,1859387
021719,1894183
021720,2401474
021721,2038592
021722,1780918
021723,1324394
021800,930051
021801,699112
021802,557199
021803,480848
021804,427399
021805,420397
021806,613306
021807,970923
021808,1477575
021809,1896147
021810,2007898
021811,2061638
021812,2046590
021813,2084960
021814,2276937
021815,2268959
021816,2107469
021817,1923528
021818,1838499
021819,1845953
021820,1924574
021821,1907426
021822,1643501
021823,1228422
021900,860182
021901,623080
021902,520338
021903,466742
021904,422986
021905,419383
021906,522330
021907,854841
021908,1393876
021909,1700811
021910,1988849
021911,2023982
021912,1965848
021913,2045889
021914,2247114
021915,2236369
021916,2096067
021917,1930157
021918,1750070
021919,1800349
021920,1895464
021921,1786102
021922,1546580
021923,1184400
022000,842657
022001,628033
022002,517097
022003,474788
022004,461046
022005,429789
022006,571640
022007,868348
022008,1384502
022009,1689298
022010,1949152
022011,1992869
022012,1943760
022013,1993699
022014,2147849
022015,2111802
022016,2005538
022017,1870145
022018,1779707
022019,1768954
022020,1792965
022021,1821962
022022,1562642
022023,1180121
022100,823138
022101,608297
022102,623697
022103,465448
022104,427671
022105,442490
022106,558363
022107,855549
022108,1363218
022109,1648350
022110,1906109
022111,1980581
022112,1899995
022113,1874621
022114,1966177
022115,1818130
022116,1752952
022117,1647045
022118,1541563
022119,1522001
022120,1554049
022121,1593375
022122,1504856
022123,1243313
022200,985393
022201,740491
022202,573753
022203,506860
022204,458079
022205,428181
022206,477981
022207,612011
022208,761648
022209,1001044
022210,1235614
022211,1381905
022212,1448535
022213,1422199
022214,1496928
022215,1489897
022216,1484724
022217,1595309
022218,1535832
022219,1525922
022220,1583794
022221,1627960
022222,1571728
022223,1325495
022300,1057533
022301,797765
022302,630533
022303,521706
022304,513754
022305,387341
022306,436793
022307,526321
022308,747552
022309,1048794
022310,1351779
022311,1581470
022312,1557796
022313,1629896
022314,1615860
022315,1668928
022316,1795460
022317,1888403
022318,1898343
022319,1998650
022320,2088506
022321,2091931
022322,1911797
022323,1444183
022400,953961
022401,695199
022402,546909
022403,459236
022404,443695
022405,443476
022406,557246
022407,899103
022408,1393133
022409,1741577
022410,2029753
022411,2139452
022412,2047465
022413,2089695
022414,2237909
022415,2179517
022416,2045328
022417,1914909
022418,1853039
022419,1864453
022420,2153624
022421,1965998
022422,1642990
022423,1201813
022500,839701
022501,651650
022502,483095
022503,405354
022504,383671
022505,376258
022506,507792
022507,828701
022508,1389472
022509,1649683
022510,1949142
022511,2049652
022512,1957102
022513,2032150
022514,2241914
022515,2268174
022516,2079058
022517,1914663
022518,1704819
022519,1772619
022520,1876857
022521,1880713
022522,1616809
022523,1165971
022600,840508
022601,631824
022602,552855
022603,416652
022604,390378
022605,383302
022606,499684
022607,817645
022608,1364438
022609,1661803
022610,1928524
022611,2036910
022612,1959113
022613,1999986
022614,2136400
022615,2099435
022616,1961566
022617,1794893
022618,1712196
022619,1696556
022620,1754710
022621,1659292
022622,1446159
022623,1107108
022700,766688
022701,579431
022702,444818
022703,352784
022704,358259
022705,369703
022706,494977
022707,803364
022708,1283931
022709,1582476
022710,1817581
022711,1873100
022712,1841893
022713,1882469
022714,2021598
022715,1965841
022716,1880942
022717,1745568
022718,1620870
022719,1652107
022720,1654652
022721,1669073
022722,1468221
022723,1108531
022800,787885
022801,600847
022802,471837
022803,403417
022804,362059
022805,379730
022806,524296
022807,768860
022808,1256674
022809,1634930
022810,1824595
022811,1827373
022812,1742179
022813,1745776
022814,1773029
022815,1669264
022816,1586920
022817,1503995
022818,1418916
022819,1406089
022820,1437289
022821,1501601
022822,1441043
022823,1206779
03100,949474
03101,713145
03102,530132
03103,446901
03104,425616
03105,424536
03106,458991
03107,573335
03108,753624
03109,970744
03110,1195988
03111,1317606
03112,1330348
03113,1357621
03114,1383290
03115,1433608
03116,1494302
03117,1514802
03118,1501996
03119,1485430
03120,1525825
03121,1569610
03122,1555395
03123,1374766
03200,1051510
03201,860658
03202,650806
03203,543431
03204,449057
03205,438059
03206,475054
03207,532505
03208,788354
03209,1098435
03210,1451075
03211,1685358
03212,1652537
03213,1681521
03214,1707970
03215,1690162
03216,1799379
03217,1862694
03218,1837334
03219,1902170
03220,1938149
03221,1928917
03222,1816606
03223,1340034
03300,975877
03301,754101
03302,613617
03303,535528
03304,476724
03305,464472
03306,546930
03307,792435
03308,1253256
03309,1628830
03310,1928938
03311,2092311
03312,2136084
03313,2262764
03314,2315770
03315,2308171
03316,2069033
03317,1932808
03318,1761541
03319,1794891
03320,1967352
03321,1965794
03322,1735195
03323,1278313
03400,910117
03401,666350
03402,522641
03403,443566
03404,441684
03405,392779
03406,516226
03407,831675
03408,1304258
03409,1697083
03410,1974607
03411,2074578
03412,1984401
03413,2030622
03414,2140412
03415,2120731
03416,2018634
03417,1865241
03418,1747234
03419,1807216
03420,1888377
03421,1892984
03422,1628853
03423,1254637
03500,898587
03501,661754
03502,544285
03503,430718
03504,419172
03505,427175
03506,543615
03507,895932
03508,1401418
03509,1722991
03510,1951332
03511,2033186
03512,1980666
03513,2090356
03514,2241686
03515,2163998
03516,2056322
03517,1830815
03518,1701193
03519,1856944
03520,1828055
03521,1798910
03522,1520788
03523,1163772
03600,848686
03601,579928
03602,460701
03603,399393
03604,379065
03605,401102
03606,507847
03607,792109
03608,1289126
03609,1617948
03610,1870794
03611,1944466
03612,1908733
03613,1972327
03614,2089834
03615,2014513
03616,1917813
03617,1725112
03618,1644315
03619,1658359
03620,1712734
03621,1710004
03622,1536292
03623,1170501
03700,843834
03701,628166
03702,492791
03703,397942
03704,381719
03705,380219
03706,515057
03707,843038
03708,1314340
03709,1655992
03710,1833254
03711,1938788
03712,1809351
03713,1760558
03714,1760791
03715,1670570
03716,1563772
03717,1463766
03718,1438545
03719,1554992
03720,1566331
03721,1615971
03722,1477592
03723,1268543
03800,946357
03801,711123
03802,579939
03803,473389
03804,422619
03805,436268
03806,465383
03807,564578
03808,735449
03809,965953
03810,1155790
03811,1291693
03812,1276878
03813,1295328
03814,1212024
03815,1189640
03816,1214885
03817,1310231
03818,1351226
03819,1419170
03820,1488643
03821,1543945
03822,1483199
03823,1244812
03900,1034022
03901,754088
03902,607276
03903,419668
03904,404639
03905,361402
03906,403948
03907,493033
03908,735015
03909,1012697
03910,1315008
03911,1458250
03912,1478273
03913,1469209
03914,1424563
03915,1377436
03916,1497332
03917,1675468
03918,1724188
03919,1875551
03920,1937330
03921,1879945
03922,1704606
03923,1207399
031000,880625
031001,619466
031002,483206
031003,388655
031004,382348
031005,430501
031006,515630
031007,772093
031008,1306420
031009,1622536
031010,1877364
031011,1977016
031012,1935023
031013,1970768
031014,2118116
031015,2090804
031016,1920475
031017,1774770
031018,1740131
031019,1828752
031020,1905982
031021,1872473
031022,1586792
031023,1096146
031100,798264
031101,582499
031102,515684
031103,407047
031104,382927
031105,397427
031106,533570
031107,865477
031108,1374285
031109,1700287
031110,1938776
031111,1984259
031112,1926206
031113,2024433
031114,2198838
031115,2093400
031116,1970443
031117,1826404
031118,1693323
031119,1793846
031120,1841377
031121,1783056
031122,1493615
031123,1127133
031200,785338
031201,607769
031202,528706
031203,420251
031204,419494
031205,381579
031206,517536
031207,853515
031208,1369336
031209,1629235
031210,1969470
031211,2006254
031212,1843168
031213,1854868
031214,2037895
031215,2001451
031216,1838287
031217,1735308
031218,1616501
031219,1692426
031220,1887228
031221,1807825
031222,1536820
031223,1121464
031300,795054
031301,648670
031302,485795
031303,418104
031304,382650
031305,400595
031306,532462
031307,850232
031308,1384502
031309,1647270
031310,1883624
031311,1953976
031312,1863688
031313,1891244
031314,1979957
031315,1946951
031316,1809492
031317,1627933
031318,1539936
031319,1640188
031320,1757735
031321,1739838
031322,1552229
031323,1137276
031400,788415
031401,596614
031402,484317
031403,425673
031404,412640
031405,404468
031406,527037
031407,841392
031408,1328727
031409,1626641
031410,1794369
031411,1798517
031412,1721423
031413,1632110
031414,1663676
031415,1525796
031416,1416383
031417,1340551
031418,1291507
031419,1347237
031420,1481533
031421,1616101
031422,1405785
031423,1117276
031500,861360
031501,676331
031502,522536
031503,422596
031504,400682
031505,405024
031506,441914
031507,559650
031508,766876
031509,1007312
031510,1269767
031511,1401748
031512,1398143
031513,1464327
031514,1527757
031515,1546255
031516,1606160
031517,1629381
031518,1569505
031519,1550802
031520,1569516
031521,1586636
031522,1517423
031523,1259783
031600,999979
031601,778667
031602,605211
031603,487647
031604,433786
031605,433989
031606,467089
031607,619753
031608,841038
031609,1168550
031610,1507297
031611,1778878
031612,1795257
031613,1843020
031614,1903059
031615,1927143
031616,1969329
031617,2030022
031618,2028798
031619,1992718
031620,2062517
031621,1992079
031622,1736891
031623,1274624
031700,904213
031701,652018
031702,509250
031703,457556
031704,428039
031705,430086
031706,547329
031707,822735
031708,1372106
031709,1711422
031710,2001008
031711,2073879
031712,2037071
031713,2104904
031714,2266826
031715,2252895
031716,2134157
031717,1954837
031718,1823216
031719,1872408
031720,2082601
031721,1969501
031722,1712362
031723,1213895
031800,860009
031801,637708
031802,532498
031803,430931
031804,418611
031805,414485
031806,549261
031807,922360
031808,1457807
031809,1753894
031810,1949484
031811,1987131
031812,1997148
031813,2064293
031814,2224744
031815,2179908
031816,2051128
031817,1869788
031818,1769270
031819,1782096
031820,1866283
031821,1834056
031822,1588799
031823,1115672
031900,760179
031901,557802
031902,426049
031903,371819
031904,300098
031905,360666
031906,514479
031907,896427
031908,1403022
031909,1754336
031910,1990423
031911,2083298
031912,2037409
031913,2099898
031914,2213139
031915,2202600
031916,2026447
031917,1866533
031918,1724395
031919,1796217
031920,1869384
031921,1834345
031922,1588544
031923,1168927
032000,875969
032001,587900
032002,533658
032003,475070
032004,486240
032005,477707
032006,602804
032007,944526
032008,1441462
032009,1694701
032010,1883685
032011,1925457
032012,1833692
032013,1902946
032014,2082854
032015,1957133
032016,1757406
032017,1623974
032018,1555670
032019,1642689
032020,1780975
032021,1808431
032022,1546999
032023,1166318
032100,851265
032101,647372
032102,525109
032103,434672
032104,413635
032105,437532
032106,563406
032107,898298
032108,1433260
032109,1661431
032110,1896742
032111,1923667
032112,1779900
032113,1775520
032114,1810776
032115,1686488
032116,1580071
032117,1517238
032118,1441011
032119,1447369
032120,1552095
032121,1582210
032122,1534388
032123,1113162
032200,861271
032201,639471
032202,505889
032203,417861
032204,382397
032205,357080
032206,369632
032207,504530
032208,741161
032209,995358
032210,1219255
032211,1351500
032212,1379078
032213,1404041
032214,1476127
032215,1488708
032216,1579883
032217,1645014
032218,1621217
032219,1597167
032220,1707138
032221,1654096
032222,1620914
032223,1391088
032300,1168711
032301,914155
032302,718882
032303,586222
032304,515124
032305,540658
032306,566678
032307,681741
032308,855363
032309,1252609
032310,1636955
032311,1813487
032312,1882571
032313,1967109
032314,2064644
032315,2063376
032316,2170439
032317,2218263
032318,2186349
032319,2172846
032320,2148692
032321,2087313
032322,1865427
032323,1437859
032400,1055933
032401,778559
032402,627895
032403,535861
032404,514337
032405,474185
032406,612392
032407,921188
032408,1487317
032409,1876163
032410,2164932
032411,2237760
032412,2258483
032413,2278469
032414,2459537
032415,2462050
032416,2324603
032417,2168115
032418,1989224
032419,2123585
032420,2350872
032421,2146545
032422,1719995
032423,1288143
032500,945750
032501,711340
032502,575129
032503,521296
032504,469603
032505,480375
032506,582851
032507,885120
032508,1444297
032509,1839386
032510,2117302
032511,2138623
032512,2104691
032513,2174582
032514,2319425
032515,2302529
032516,2171995
032517,2062733
032518,1845879
032519,1860671
032520,1926843
032521,1879299
032522,1632244
032523,1230101
032600,909263
032601,702827
032602,564343
032603,501772
032604,487510
032605,476321
032606,676247
032607,942604
032608,1487681
032609,1802897
032610,2052987
032611,2138234
032612,2052459
032613,2106087
032614,2258769
032615,2215005
032616,2044714
032617,1819827
032618,1698680
032619,1768915
032620,1824686
032621,1837378
032622,1554989
032623,1136259
032700,858094
032701,645798
032702,528753
032703,462304
032704,419375
032705,446792
032706,555264
032707,849134
032708,1376628
032709,1630011
032710,1871751
032711,1939600
032712,1853414
032713,1969853
032714,2155764
032715,2139780
032716,2014674
032717,1821436
032718,1691179
032719,1725667
032720,1857394
032721,1904111
032722,1701067
032723,1242215
032800,901282
032801,704703
032802,485679
032803,403943
032804,341985
032805,360744
032806,501832
032807,820778
032808,1331484
032809,1580517
032810,1832622
032811,1880987
032812,1758061
032813,1700589
032814,1721169
032815,1605205
032816,1682189
032817,1594007
032818,1532020
032819,1531761
032820,1667624
032821,1765185
032822,1597810
032823,1079879
032900,826176
032901,611038
032902,477227
032903,365861
032904,316056
032905,349024
032906,404701
032907,540567
032908,712874
032909,897742
032910,1058368
032911,1148446
032912,1139085
032913,1153638
032914,1130921
032915,1117990
032916,1132873
032917,1203741
032918,1238136
032919,1273275
032920,1401919
032921,1422770
032922,1301284
032923,1110726
033000,838661
033001,619604
033002,460111
033003,348516
033004,311499
033005,334268
033006,352146
033007,539310
033008,774680
033009,1056190
033010,1276265
033011,1320207
033012,1340957
033013,1362902
033014,1344590
033015,1360711
033016,1470807
033017,1610607
033018,1753531
033019,1908355
033020,2027269
033021,1757305
033022,1301221
033023,907481
033100,655151
033101,480820
033102,410977
033103,387974
033104,406752
033105,515893
033106,775255
033107,1293100
033108,1600070
033109,1904700
033110,2015761
033111,2065153
033112,2096265
033113,2206077
033114,2187947
033115,2000889
033116,1843393
033117,1688869
033118,1763661
033119,2065325
033120,2061421
033121,1728483
033122,1323001
033123,913292
04100,773210
04101,607215
04102,502467
04103,444303
04104,472960
04105,592725
04106,900721
04107,1414054
04108,1682164
04109,1939100
04110,2007261
04111,2066029
04112,2057398
04113,2170829
04114,2094920
04115,1899736
04116,1770668
04117,1676857
04118,1652424
04119,1706240
04120,1769587
04121,1528997
04122,1160190
04123,800706
04200,589791
04201,544063
04202,495468
04203,422736
04204,386607
04205,537612
04206,846907
04207,1289870
04208,1573101
04209,1773362
04210,1839898
04211,1760879
04212,1806413
04213,1946089
04214,1907234
04215,1799072
04216,1583526
04217,1514462
04218,1490389
04219,1614838
04220,1703711
04221,1497028
04222,1109128
04223,789654
04300,540675
04301,464088
04302,351999
04303,354812
04304,360613
04305,507722
04306,761372
04307,1252290
04308,1598158
04309,1864281
04310,1843930
04311,1770329
04312,1844385
04313,1978392
04314,1934273
04315,1756508
04316,1620643
04317,1469271
04318,1499226
04319,1693976
04320,1789217
04321,1620741
04322,1256925
04323,889586
04400,683924
04401,585517
04402,542013
04403,493709
04404,489960
04405,618351
04406,881123
04407,1360216
04408,1651706
04409,1881479
04410,1955451
04411,1846766
04412,1773977
04413,1771590
04414,1663051
04415,1554876
04416,1485647
04417,1396055
04418,1380731
04419,1438317
04420,1601043
04421,1500908
04422,1178215
04423,916536
04500,646407
04501,490306
04502,393727
04503,354701
04504,322811
04505,355581
04506,465260
04507,620565
04508,920595
04509,1113716
04510,1228587
04511,1303799
04512,1311017
04513,1313263
04514,1363780
04515,1333240
04516,1368775
04517,1380079
04518,1351674
04519,1516700
04520,1615098
04521,1562504
04522,1335038
04523,1044736
04600,779898
04601,651719
04602,493255
04603,492361
04604,452857
04605,540185
04606,596129
04607,739949
04608,1079382
04609,1395214
04610,1598700
04611,1628333
04612,1683609
04613,1669560
04614,1619901
04615,1680671
04616,1792374
04617,1818738
04618,1872027
04619,1937919
04620,2008554
04621,1827967
04622,1324505
04623,980878
04700,730243
04701,504671
04702,410149
04703,394606
04704,418752
04705,472349
04706,806843
04707,1372054
04708,1661764
04709,1913421
04710,1996042
04711,1956060
04712,2061752
04713,2252250
04714,2204530
04715,1948301
04716,1765696
04717,1714419
04718,1862724
04719,1994402
04720,2057902
04721,1799748
04722,1304300
04723,939646
04800,693716
04801,584488
04802,498741
04803,482716
04804,494208
04805,605680
04806,924761
04807,1364240
04808,1677332
04809,1924071
04810,2002495
04811,2055054
04812,2137440
04813,2238755
04814,2171177
04815,2045578
04816,1868701
04817,1768553
04818,1779631
04819,1878387
04820,1913593
04821,1699486
04822,1323631
04823,979052
04900,735549
04901,611100
04902,531005
04903,539666
04904,534647
04905,669501
04906,922020
04907,1408865
04908,1760206
04909,2046675
04910,2021841
04911,1973934
04912,2019959
04913,2176087
04914,2125423
04915,1988256
04916,1764470
04917,1598616
04918,1620638
04919,1658763
04920,1716344
04921,1459470
04922,1158839
04923,817436
041000,581847
041001,489896
041002,445199
041003,425324
041004,413146
041005,518869
041006,790334
041007,1292548
041008,1592262
041009,1820322
041010,1863412
041011,1781358
041012,1860369
041013,1976062
041014,1946222
041015,1783337
041016,1626153
041017,1482942
041018,1494194
041019,1559382
041020,1671278
041021,1505843
041022,1131088
041023,792612
041100,598562
041101,494684
041102,590046
041103,545689
041104,545103
041105,659301
041106,908586
041107,1389251
041108,1617249
041109,1695829
041110,1729563
041111,1608374
041112,1619973
041113,1615260
041114,1534575
041115,1424018
041116,1328502
041117,1245233
041118,1267272
041119,1324456
041120,1516726
041121,1451457
041122,1161361
041123,890661
041200,677377
041201,526523
041202,420481
041203,387437
041204,361526
041205,406948
041206,493056
041207,659582
041208,846522
041209,1032590
041210,1118195
041211,1116829
041212,1132307
041213,1213734
041214,1180187
041215,1225966
041216,1263105
041217,1244593
041218,1283014
041219,1390263
041220,1484535
041221,1474469
041222,1234950
041223,979380
041300,750727
041301,563203
041302,447860
041303,397090
041304,384322
041305,388166
041306,504084
041307,665387
041308,980653
041309,1265355
041310,1434313
041311,1456890
041312,1493088
041313,1464771
041314,1452124
041315,1539099
041316,1594813
041317,1649865
041318,1739856
041319,1715199
041320,1731497
041321,1717344
041322,1303178
041323,920465
041400,630141
041401,616504
041402,429836
041403,419384
041404,409447
041405,499454
041406,784883
041407,1206378
041408,1584200
041409,1884660
041410,2007612
041411,1952957
041412,2060394
041413,2156732
041414,2108203
041415,1939888
041416,1719326
041417,1594508
041418,1611532
041419,1720551
041420,1814012
041421,1655373
041422,1277365
041423,904611
041500,652793
041501,500693
041502,434816
041503,395991
041504,392831
041505,498059
041506,824545
041507,1268036
041508,1621964
041509,1840602
041510,1936449
041511,1961202
041512,2055235
041513,2095662
041514,2058166
041515,1891977
041516,1675267
041517,1585307
041518,1594904
041519,1675764
041520,1769947
041521,1584536
041522,1246104
041523,898907
041600,672934
041601,553791
041602,461131
041603,418927
041604,411732
041605,510711
041606,807498
041607,1216635
041608,1596450
041609,1797251
041610,1877520
041611,1778931
041612,1904208
041613,1979598
041614,1898838
041615,1697344
041616,1520799
041617,1376470
041618,1415411
041619,1448862
041620,1550880
041621,1490014
041622,1155453
041623,865705
041700,615533
041701,503338
041702,433872
041703,416642
041704,397674
041705,478652
041706,757474
041707,1146672
041708,1477618
041709,1683700
041710,1778336
041711,1695870
041712,1756903
041713,1770971
041714,1628672
041715,1417967
041716,1210350
041717,1164118
041718,1164930
041719,1238987
041720,1349299
041721,1310305
041722,1048889
041723,807568
041800,559090
041801,426285
041802,373433
041803,346043
041804,306018
041805,330139
041806,451240
041807,670503
041808,949304
041809,1265422
041810,1476900
041811,1472637
041812,1523462
041813,1553029
041814,1542991
041815,1494754
041816,1557699
041817,1558600
041818,1567611
041819,1647508
041820,1671725
041821,1620247
041822,1380137
041823,1001703
041900,730973
041901,534254
041902,421174
041903,379377
041904,361440
041905,397867
041906,484271
041907,611774
041908,827923
041909,995900
041910,1063848
041911,1080920
041912,1111845
