MaxCarbonBudget,MinCarbonBudget,AVGCarbonBudget 
16807152.187,734412.679,8770782.433
12891638.344,575071.398,6733354.871
9663973.315999998,425023.27599999995,5044498.295999999
7353189.333,314391.144,3833790.2385
5464864.067999999,242902.51,2853883.2889999994
4921033.184999999,220410.618,2570721.901499999
4428263.49,201134.928,2314699.2090000003
4640050.77,207825.55599999998,2423938.1629999997
5634345.514,248989.15,2941667.3320000004
6995397.0709999995,312889.83700000006,3654143.454
9424895.669999998,405669.295,4915282.482499999
12326992.224,544110.9959999999,6435551.609999999
15258230.382999998,672022.362,7965126.372499999
15216027.992999999,662415.3239999999,7939221.658499999
15711330.377,682376.351,8196853.364
16291752.939,713420.246,8502586.5925
17672204.743999995,767619.7119999999,9219912.227999998
19319830.574999996,830929.1499999999,10075379.862499997
21654260.619999997,944952.6939999999,11299606.656999998
22867304.064,990207.8119999999,11928755.938
24961654.966,1090535.338,13026095.151999999
28860859.86,1256576.6860000002,15058718.273
30459242.957999997,1312617.889,15885930.423499998
28279422.394,1222377.827,14750900.1105
23497403.75,1034902.5,12266153.125
17070367.2,758332.8,8914350.0
12727727.397,567699.111,6647713.254
9636899.976,431038.872,5033969.424
7797197.820999999,334669.965,4065933.892999999
7255416.223999999,320626.39999999997,3788021.312
7062917.214,309805.77,3686361.4919999996
8775388.11,383913.054,4579650.5819999995
11513986.848,511025.75999999995,6012506.304
16508891.358,729751.3700000001,8619321.364
19581202.52,851214.496,10216208.508
21184339.176,927199.819,11055769.497499999
21921952.464,951267.672,11436610.068
21946794.429999996,945255.96,11446025.194999998
22392047.025,970715.145,11681381.084999999
24516478.979999997,1064390.544,12790434.761999998
25874404.627,1120019.144,13497211.8855
24987170.14,1084175.936,13035673.038
23288654.178,1007634.826,12148144.502
21289123.52,919411.9039999999,11104267.712
23838986.7,1027744.6499999999,12433365.674999999
27141691.903999995,1190732.7999999998,14166212.351999998
29266373.747999996,1272072.051,15269222.899499997
26547857.700000003,1150775.472,13849316.586000001
20804335.488000005,906166.2720000001,10855250.880000003
15838195.039999995,698910.2439999998,8268552.641999997
10950164.189,466868.931,5708516.56
8415699.597,371163.74399999995,4393431.670499999
6513896.692,300210.26,3407053.476
5127850.245,232910.66400000005,2680380.4545
5171349.239,234440.90599999996,2702895.0725
6616531.67,292393.25,3454462.46
10511531.184,469926.11600000004,5490728.65
16573077.034999996,719917.228,8646497.131499998
19342763.873999998,847024.8359999999,10094894.354999999
21589157.996,938379.477,11263768.736499999
22056737.16,963469.3559999999,11510103.258
21347021.808,926209.899,11136615.8535
21779787.759999998,951371.8159999999,11365579.787999999
24497051.144,1059556.262,12778303.703000002
25409713.814,1104946.794,13257330.304
25121043.575999998,1082639.466,13101841.520999998
23369611.110999998,1013079.243,12191345.177
21640909.394,951135.717,11296022.5555
22125227.32,954688.7200000001,11539958.02
25856955.533999994,1137133.7310000001,13497044.632499997
27151607.573999994,1182448.23,14167027.901999997
25022867.066,1086907.168,13054887.117
19027712.268,828782.592,9928247.43
13713531.999999998,588713.4400000001,7151122.719999999
10419746.495999997,459587.968,5439667.231999999
8046467.035999999,352237.35199999996,4199352.194
6832248.874999999,293304.21499999997,3562776.5449999995
7198389.449999999,332863.9,3765626.675
7045734.25,302469.01,3674101.63
9088732.067999998,402503.15300000005,4745617.6104999995
13244407.12,584451.182,6914429.151
18179967.053000003,800893.996,9490430.524500001
20372431.071999997,895936.0480000001,10634183.559999999
22437923.987999998,966945.2540000001,11702434.621
22505127.203999996,968637.756,11736882.479999999
21151926.518,923828.2859999998,11037877.401999999
21968931.373999998,957787.7009999999,11463359.5375
23879895.268,1033683.2960000001,12456789.282
24681158.688,1066660.512,12873909.600000001
24576063.68,1073517.088,12824790.384
23065443.702,997977.1340000001,12031710.418
21531977.012000002,936077.142,11234027.077000001
21886551.285,961107.021,11423829.153
25611076.504,1111196.506,13361136.505
28974350.463999998,1259379.168,15116864.816
25359958.272,1098145.576,13229051.924
19147328.545,831740.0360000001,9989534.2905
13885958.66,596062.6,7241010.63
10250154.792,453179.304,5351667.0479999995
8735089.155,397385.283,4566237.219
7835507.402000001,345575.104,4090541.2530000005
7518745.068,340618.23199999996,3929681.65
8238799.511999999,360656.784,4299728.148
8858640.071999999,392559.12399999995,4625599.597999999
11621571.858000001,515800.71,6068686.284000001
17248309.220999997,749335.275,8998822.247999998
19220083.629999995,834854.24,10027468.934999997
20697532.362,906024.639,10801778.5005
20639438.288,895509.0889999999,10767473.6885
19465856.687999997,847630.5599999999,10156743.623999998
20917563.2,909188.3999999999,10913375.799999999
23389499.25,1013161.5,12201330.375
24022233.251999997,1050013.296,12536123.273999998
22088993.910000004,963923.667,11526458.788500002
18112897.143,792715.275,9452806.208999999
15178988.086999997,663418.9720000001,7921203.529499998
17341520.909999996,747244.29,9044382.599999998
21859392.625,947393.0,11403392.8125
25803681.728,1119392.2959999999,13461537.012
24710526.633999996,1077871.3339999998,12894198.983999997
19113633.309,832545.493,9973089.401
14775946.744,634265.8400000001,7705106.292
10840882.175999999,479296.512,5660089.344
8718678.784,397987.456,4558333.12
7444742.856,337265.744,3891004.3
6569631.054,290320.65,3429975.852
6771804.042,306779.908,3539291.975
7918939.809999999,346444.434,4132692.1219999995
10415844.743999999,460481.52,5438163.131999999
14515262.853999998,635263.95,7575263.401999999
15155983.232,658339.968,7907161.600000001
14871090.0,643966.375,7757528.1875
14019874.714000002,602144.7660000001,7311009.740000001
12489685.649999999,541392.9839999999,6515539.316999999
12155431.46,527990.08,6341710.7700000005
12382464.899999999,536745.264,6459605.0819999995
12365050.338,537108.462,6451079.399999999
13020679.269999996,569494.8119999999,6795087.040999997
13833595.188,611493.82,7222544.504
14199331.824000001,624399.3720000001,7411865.598
15271068.638,658028.722,7964548.68
17311836.091999996,750143.256,9030989.673999999
19370147.986999996,845423.8859999999,10107785.936499998
19982402.172,869914.896,10426158.534
14014341.404,611564.187,7312952.7955
10150035.583999999,452773.728,5301404.6559999995
7391420.954999999,326016.39,3858718.6724999994
5954095.029999999,270869.55799999996,3112482.2939999998
4878580.784999999,221012.09000000003,2549796.4374999995
4451604.688999999,196722.275,2324163.482
3872320.2879999997,177885.68,2025102.984
4332505.75,185991.79,2259248.77
4601310.947999999,200790.25199999998,2401050.5999999996
5446822.74,240365.088,2843593.914
6441860.098999999,281114.44999999995,3361487.2745
7411868.117999999,323561.412,3867714.7649999997
7944249.033999999,349705.228,4146977.1309999996
7742084.903999999,336872.448,4039478.6759999995
7707746.619999999,334816.496,4021281.5579999997
7948772.294,341813.364,4145292.829
8812962.477,386570.025,4599766.251
10574381.125,461583.625,5517982.375
13594432.774999999,593412.275,7093922.524999999
15041817.389,662139.638,7851978.5135
16731571.125,734553.6,8733062.3625
16786458.759,723326.721,8754892.74
20773413.621,904350.828,10838882.2245
21484567.258,927044.668,11205805.963000001
16675918.204999998,740252.092,8708085.1485
12739308.288,552698.2860000001,6646003.2870000005
9287562.280000001,408109.671,4847835.975500001
6535838.546999999,279444.696,3407641.6214999994
5111485.449000001,225883.27500000002,2668684.3620000007
4850209.623,223534.815,2536872.219
4743168.732,211663.588,2477416.16
5024929.166,231587.23,2628258.1980000003
5773676.646,261562.20399999997,3017619.425
7149393.056,310102.197,3729747.6265
9253498.547999999,402938.76,4828218.653999999
11683317.895999998,513760.538,6098539.216999999
12914478.689,557251.094,6735864.8915
12146349.215,524223.10699999996,6335286.161
11993566.463999998,519349.512,6256457.987999999
13350874.319999998,578136.111,6964505.215499999
14284404.781999998,623122.91,7453763.845999999
16590597.632,721070.5599999999,8655834.095999999
18970203.48,826047.6000000001,9898125.540000001
19142313.696,830414.7719999999,9986364.234
19524750.245,842666.801,10183708.523
24244095.699999996,1040737.5,12642416.599999998
25435229.228999995,1108013.4379999998,13271621.333499998
20610187.509999998,890875.2050000001,10750531.357499998
13488556.584999997,585928.868,7037242.726499999
8660504.867999999,377117.16000000003,4518811.0139999995
6097413.801,274399.69800000003,3185906.7495
4360956.086,196647.136,2278801.611
3381660.6859999998,155852.83,1768756.758
3117950.928,139138.352,1628544.64
3239682.885,145103.778,1692393.3314999999
4104969.625,176223.805,2140596.715
5996608.631999999,268083.018,3132345.8249999997
8689236.622,382499.524,4535868.073
10563380.811999999,459230.4419999999,5511305.626999999
11947858.687999997,519285.04000000004,6233571.863999998
12355803.331999999,539650.164,6447726.748
12079206.588,520576.53300000005,6299891.5605
12479422.356,540962.856,6510192.606000001
13810039.879999999,593691.959,7201865.9195
14774033.439,646388.556,7710210.9975
15059750.964,649028.799,7854389.8815
15845913.340999996,692282.963,8269098.151999998
15383058.39,664347.078,8023702.734
17088721.25,745408.75,8917065.0
20070834.68,877530.4850000001,10474182.5825
20754858.762,891408.0780000001,10823133.42
14240460.597,626863.974,7433662.285499999
11093601.132,482951.103,5788276.1175
8850735.739999998,387037.182,4618886.460999999
6935693.631,300231.891,3617962.761
5435402.307,246237.51799999998,2840819.9125
4690406.654,216169.87,2453288.262
4784045.427,206588.592,2495317.0095
5009151.757999999,216393.28399999999,2612772.5209999997
6194516.874999999,265926.775,3230221.8249999997
8943356.875999998,393330.436,4668343.6559999995
13349838.824000001,582566.322,6966202.573000001
15764255.997,683227.848,8223741.922499999
17905950.332,782166.532,9344058.432
18579452.735999998,807511.38,9693482.057999998
17751857.469999995,778791.5,9265324.484999998
18050375.36,784516.2999999999,9417445.83
20258696.44,884928.404,10571812.422
20789206.776,895950.6660000001,10842578.721
20040991.475,873612.65,10457302.0625
18290629.435,794501.5650000001,9542565.5
16419601.242999997,718607.775,8569104.508999998
17164410.561,742126.8150000001,8953268.688000001
19723172.144,866849.592,10295010.868
23195216.843999997,1010158.874,12102687.859
21051441.39,916327.426,10983884.408
15977442.401,698157.317,8337799.859
11970175.08,514430.296,6242302.688
8633322.138,383913.054,4508617.596
6677117.124999999,286644.505,3481880.8149999995
5720283.578,262776.95499999996,2991530.2665
5665083.877999999,260241.205,2962662.5414999994
5258451.454,227074.78399999999,2742763.119
7044966.014999999,310709.27999999997,3677837.6474999995
10210301.343,455413.50899999996,5332857.426
15824715.923999999,688562.688,8256639.305999999
18843272.428999998,818403.227,9830837.827999998
21348894.759999998,930625.84,11139760.299999999
22709863.343999997,985341.207,11847602.275499998
22081847.831999995,966482.1329999999,11524164.982499998
22834857.661,991429.7710000001,11913143.716
24046020.97,1043340.128,12544680.548999999
24680975.86,1070991.03,12875983.445
23442363.279999997,1018979.9199999999,12230671.599999998
21459212.213999998,924320.886,11191766.549999999
20170649.159999996,881159.3099999998,10525904.234999998
21696745.805,936200.0299999999,11316472.9175
23676008.257,1019805.7929999998,12347907.025
26369879.49,1148416.415,13759147.952499999
24317224.475999996,1048362.402,12682793.438999997
18598644.705,810113.7849999999,9704379.245
13954520.787999999,609838.45,7282179.618999999
10850015.419999998,477185.62,5663600.519999999
7645543.37,342038.716,3993791.043
6315904.175,279108.125,3297506.15
5997719.654999999,267409.525,3132564.59
6191153.99,273595.25,3232374.62
6786529.23,307077.568,3546803.399
10317133.993999999,453173.531,5385153.762499999
14796403.775999997,650654.928,7723529.351999998
17246114.591999996,750796.2559999999,8998455.423999999
19150734.0,829288.825,9990011.4125
19156642.08,835062.72,9995852.399999999
16683899.534999998,721865.595,8702882.565
14884841.908,649315.54,7767078.723999999
15322702.615999997,666006.0419999999,7994354.328999998
15533244.58,670402.6000000001,8101823.59
16558854.573999997,728223.091,8643538.8325
15808981.097,685166.248,8247073.672499999
15166581.872,658155.628,7912368.75
16099496.939,697611.1020000001,8398554.0205
18138350.652,785944.26,9462147.456
20214691.686,880774.9789999999,10547733.3325
18147237.561,790022.748,9468630.1545
12100707.253,528757.801,6314732.527000001
8597123.583999999,373042.24000000005,4485082.912
5241639.52,227354.115,2734496.8175
4014466.945,179558.915,2097012.93
2969736.0979999998,131236.55,1550486.3239999998
2642556.671,121789.255,1382172.963
2680321.887,119502.685,1399912.286
3193711.3359999997,142523.936,1668117.636
4282146.0,190998.0,2236572.0
5864007.182,252654.402,3058330.792
6576386.81,284013.962,3430200.386
6924436.992,299844.33599999995,3612140.664
7035283.845999999,304100.093,3669691.9694999997
6571183.949999999,285429.6,3428306.7749999994
6337622.56,273227.12,3305424.84
6554113.65,287288.316,3420700.983
6560361.359999999,283321.872,3421841.6159999995
6202216.279999999,269417.82399999996,3235817.0519999997
6167372.044,267586.428,3217479.236
5520911.466,241344.24,2881127.853
6355981.327999999,272834.07999999996,3314407.7039999994
8915106.452,384150.988,4649628.72
10047237.200000001,438573.19999999995,5242905.2
8812904.571,383860.22400000005,4598382.3975
6745974.162,291759.83699999994,3518866.9995
5740188.775999999,250856.90000000002,2995522.8379999995
4479960.654,194854.436,2337407.545
3265720.736,146879.488,1706300.112
2569852.6999999997,118053.25,1343952.9749999999
2257596.8699999996,101116.636,1179356.7529999998
2160004.98,96745.544,1128375.262
2186485.633,100967.205,1143726.419
2408317.763,103369.395,1255843.579
2928508.281,129423.139,1528965.71
3570930.0019999994,156850.823,1863890.4124999996
4436403.328,192474.541,2314438.9345
4887997.776,215755.25399999996,2551876.5149999997
5246817.696,228298.752,2737558.2240000004
5699799.198999999,249453.075,2974626.1369999996
5509313.903999999,239720.448,2874517.1759999995
5881108.237,257460.092,3069284.1645
6219852.012999999,267466.278,3243659.1454999996
6734774.693,294749.025,3514761.859
6920849.344,304336.43200000003,3612592.888
8810433.375999998,387428.728,4598931.051999999
11542561.8,503845.80000000005,6023203.800000001
14004202.229999997,605684.1099999999,7304943.169999998
12157119.486000001,529248.648,6343184.067000001
8967228.118999999,386358.609,4676793.363999999
6641498.16,293077.02600000007,3467287.5930000003
4921928.635,215840.395,2568884.5149999997
3746112.4099999997,163888.07400000002,1955000.2419999999
3168129.2389999996,139633.686,1653881.4625
2729097.7630000003,120602.42499999999,1424850.094
2722152.488,125457.63999999998,1423805.064
2860053.057,127516.035,1493784.546
2980861.858,134415.00799999997,1557638.433
3746201.7,168915.018,1957558.3590000002
5079576.88,220410.55000000002,2649993.715
6566981.4399999995,284163.36,3425572.4
6727160.957,292254.675,3509707.816
6784593.579999999,296742.648,3540668.1139999996
6918368.274999999,301905.8,3610137.0374999996
6962226.085999999,306639.20399999997,3634432.6449999996
7585552.169,331020.56799999997,3958286.3685
9246951.882,398999.772,4822975.827
11745444.500999998,507992.45700000005,6126718.478999999
13260285.235,568358.72,6914321.9775
14693401.29,645233.274,7669317.282
16636983.329999998,716611.1699999999,8676797.25
18378706.39,802013.443,9590359.9165
17887777.020000003,769931.27,9328854.145000001
13851652.529,601770.975,7226711.751999999
10018791.719999999,436160.13,5227475.925
7505747.549999999,329370.948,3917559.2489999994
6050880.197999999,264046.002,3157463.0999999996
5391760.25,231464.93000000002,2811612.59
4833581.311,222768.455,2528174.883
4879014.779999999,223168.54,2551091.6599999997
6200795.634,273296.91599999997,3237046.275
8882936.7,388445.31000000006,4635691.005
12704019.75,553344.0,6628681.875
15108774.058,656206.054,7882490.056
16872651.788,728210.3599999999,8800431.074
16762833.257999998,722381.539,8742607.3985
16118039.055999998,699333.4929999999,8408686.2745
16771760.85,727715.04,8749737.945
17959581.48,777326.76,9368454.120000001
19334072.667,842127.2690000001,10088099.968
19872272.612,863754.519,10368013.5655
18728401.575,811823.892,9770112.7335
18419098.425,808840.3049999999,9613969.365
20419374.505999997,886856.6779999998,10653115.591999998
22197509.736999996,964183.3759999999,11580846.556499997
23320298.04,1017655.5480000001,12168976.794
23565265.515999995,1036350.094,12300807.804999998
18621261.805,808888.2440000001,9715075.0245
13538824.207999999,587470.13,7063147.169
9496324.448,411899.451,4954111.9495
7011258.354,317627.796,3664443.075
5626849.606999999,259328.335,2943088.9709999994
5335923.358999999,230509.682,2783216.5204999996
5874929.35,270761.75,3072845.55
7490310.449999999,335094.06,3912702.2549999994
11894973.811999999,534075.21,6214524.511
18371070.794999998,801917.895,9586494.344999999
22003548.597,961157.5470000001,11482353.071999999
24665539.64,1077425.524,12871482.582
26457812.854000002,1143443.246,13800628.05
26588953.049999997,1150121.133,13869537.0915
28551227.648000002,1235162.9440000001,14893195.296
29804469.623999998,1294080.1199999999,15549274.872
30489432.639,1315940.294,15902686.4665
29594374.757999994,1282151.169,15438262.963499997
27513662.5,1187381.25,14350521.875
26655580.848,1156514.772,13906047.81
27150767.393999994,1167730.9479999999,14159249.170999996
29704903.011999995,1303183.4,15504043.205999997
32626854.917999994,1419100.0739999998,17022977.495999996
22206557.904,966248.4480000001,11586403.175999999
22134531.173999995,971992.084,11553261.628999997
21827069.884,960825.9280000001,11393947.906
17848416.574,782671.3759999999,9315543.975
13788354.707999997,593482.6579999999,7190918.682999998
10512179.001,457326.873,5484752.937
9560191.809999999,434921.66599999997,4997556.737999999
9075351.978,388023.504,4731687.741
10176778.999999998,458867.66000000003,5317823.329999999
11307542.479999999,496870.686,5902206.583
17014644.271999996,748199.5160000001,8881421.893999998
21180321.476999998,927491.9779999999,11053906.7275
23610405.675999995,1026233.6369999999,12318319.656499997
24073246.849999998,1044521.4400000001,12558884.145
23019786.163999997,1006196.272,12012991.217999998
23360026.145999998,1018435.7789999999,12189230.962499999
24071833.119999997,1042070.0800000001,12556951.599999998
24783507.755999997,1078606.786,12931057.270999998
25365311.711999997,1098840.918,13232076.315
23857596.449999996,1037029.0499999999,12447312.749999998
24188997.251999997,1040347.784,12614672.518
25727994.847999997,1124870.996,13426432.921999998
27238202.553999998,1177371.1069999998,14207786.8305
30642467.371999998,1331884.389,15987175.880499998
26738591.724,1179345.2280000001,13958968.476
22988107.799999997,987487.2,11987797.499999998
17624302.286000002,762241.8110000001,9193272.048500001
13960549.667999998,619611.66,7290080.663999999
10377508.899999999,467918.50599999994,5422713.702999999
8105693.474999998,352875.41,4229284.442499999
6972753.138,315883.41199999995,3644318.275
7276312.834999999,320699.79,3798506.3124999995
8997980.799999999,405716.032,4701848.415999999
11241703.056,496992.48,5869347.768
15696956.069,675001.0140000001,8185978.5415
18098198.737999998,786123.424,9442161.080999998
19679740.976,853869.5030000001,10266805.2395
18677309.7,808360.5599999999,9742835.129999999
16617407.279999997,716158.98,8666783.129999999
16411909.98,712168.29,8562039.135
17292305.908999998,748445.733,9020375.820999999
17171766.008,748643.892,8960204.950000001
17043249.104,739476.737,8891362.9205
16977640.8,730193.6,8853917.200000001
17931924.089999996,787446.9539999999,9359685.521999998
19855205.448,872652.5639999999,10363929.006
23271678.239999995,1009551.1799999999,12140614.709999997
25374284.729999997,1105057.955,13239671.342499997
23711981.919999998,1030783.6159999999,12371382.768
18980394.101999998,839000.53,9909697.316
14751154.529999997,654232.238,7702693.383999999
11090715.02,484990.086,5787852.552999999
8596091.138999999,372107.07899999997,4484099.108999999
7146793.345999999,312853.772,3729823.5589999994
6390211.335000001,289492.79000000004,3339852.0625000005
6305078.709000001,285636.066,3295357.3875
7857252.894999998,343745.703,4100499.2989999987
11056892.011999998,474623.31999999995,5765757.665999999
14001107.548999999,608174.435,7304640.992
15190509.285,665196.49,7927852.8875
16314663.369999997,709156.9299999999,8511910.149999999
16986761.343999997,737025.832,8861893.587999998
16013267.0,691069.5000000001,8352168.25
15493346.778,674732.81,8084039.794000001
16337388.224000001,710065.42,8523726.822
16357391.52,708328.0460000001,8532859.783
16337704.8,716135.232,8526920.016
17636482.465000004,761002.39,9198742.427500002
18808247.448,814971.24,9811609.343999999
20088173.875,876871.375,10482522.625
22237650.36,969104.268,11603377.314
23397117.343999997,1017161.9040000001,12207139.623999998
22206681.124999996,975164.925,11590923.024999999
18050566.28,784097.824,9417332.052000001
13749661.259999998,588953.655,7169307.457499999
10363174.579999998,453175.19399999996,5408174.886999999
7688706.705,339796.395,4014251.55
5930087.751,274215.802,3102151.7765
4906085.641999999,226110.01,2566097.8259999994
4907566.062,218804.81000000003,2563185.4359999998
4564654.505999999,203516.02999999997,2384085.2679999997
5000044.379,220520.608,2610282.4935
5863471.270999999,259879.89599999995,3061675.5834999993
6484804.055999999,279120.95599999995,3381962.5059999996
7904260.847999999,347269.516,4125765.1819999996
8951900.802,385698.222,4668799.511999999
9119801.688000001,396819.456,4758310.572000001
9532158.774,409467.576,4970813.175
9935840.963999998,435919.93999999994,5185880.451999999
11043884.25,483958.125,5763921.1875
13046638.409999998,570989.25,6808813.829999999
16653967.715,726964.415,8690466.065
19105593.086999997,838228.895,9971910.990999999
21033303.902,913636.1300000001,10973470.015999999
23156433.806999996,1010507.3039999998,12083470.555499999
23857581.202,1048560.2609999999,12453070.7315
22165430.299999997,967261.6,11566345.95
19335592.763,837835.1340000001,10086713.9485
17071010.457,743715.5569999999,8907363.007
13000541.568,565964.5599999999,6783253.064
10900440.54,486196.0199999999,5693318.279999999
8661717.560999997,385175.763,4523446.661999999
6937772.874999999,297834.295,3617803.5849999995
6615031.941,292326.975,3453679.4579999996
6389516.734999999,280267.92500000005,3334892.3299999996
7529333.489999999,321922.32,3925627.905
9122471.92,394009.53,4758240.725
11738618.531999998,507689.08199999994,6123153.806999999
14682463.820999999,649016.8150000001,7665740.317999999
16450899.461,717587.011,8584243.236
17210779.992,753664.688,8982222.34
17944538.148,771779.016,9358158.581999999
19021814.431999996,831665.564,9926739.997999998
20553957.53,896937.4610000001,10725447.4955
22701701.592,988666.132,11845183.862
24137820.27,1051209.545,12594514.907499999
24716478.336,1070281.388,12893379.862
25717731.072,1113637.976,13415684.524
25621343.25,1123067.5799999998,13372205.415
17618641.299999997,764560.52,9191600.909999998
15704150.5,674169.46,8189159.98
12369403.343999999,534248.046,6451825.694999999
15895145.807999998,691982.532,8293564.169999999
13396124.783999998,585605.76,6990865.271999999
9384759.989,406246.929,4895503.459
7611599.423999999,335477.376,3973538.3999999994
6738009.719,297761.52499999997,3517885.622
6454417.851,287771.505,3371094.678
6770167.499999999,290639.1,3530403.2999999993
9742205.375999998,428463.936,5085334.6559999995
14523095.255999997,641046.5489999999,7582070.902499999
18325708.961999997,799366.0619999999,9562537.511999998
21452558.143999998,932384.0199999999,11192471.081999999
23563707.651,1026485.922,12295096.7865
23452217.567999996,1015964.5019999999,12234091.034999998
24954060.636,1081113.4980000001,13017587.067
27294240.875999995,1179015.852,14236628.363999996
28087864.310000002,1221453.3320000002,14654658.821
26864124.902999997,1166481.162,14015303.032499999
24480390.509999998,1066128.585,12773259.5475
23227581.088,1001385.7760000001,12114483.432
25195580.942999996,1094409.264,13144995.103499997
26685271.695999995,1166724.7419999999,13925998.218999997
28926433.86,1243275.966,15084854.912999999
28521909.507999998,1246077.244,14883993.375999998
22193591.247,981035.2050000001,11587313.226
16249318.439999998,717052.3589999999,8483185.3995
12148524.18,528396.12,6338460.149999999
9419435.361,402735.048,4911085.2045
8082002.226,346894.29000000004,4214448.257999999
7187048.649,320435.99500000005,3753742.322
6800246.005999999,313407.43,3556826.7179999994
8154532.365,369421.00999999995,4261976.6875
12843551.721,563225.817,6703388.769
19260336.351999998,846951.256,10053643.804
23382465.707999997,1015550.004,12199007.855999999
25581967.938,1114102.6230000001,13348035.2805
26422759.902000003,1143507.12,13783133.511000002
24816552.0,1074637.1,12945594.55
26820182.663999997,1173870.391,13997026.527499998
28997346.816,1256076.288,15126711.552
29263245.885999992,1270654.6439999999,15266950.264999997
26883991.679999996,1170793.6,14027392.639999999
24261818.88,1045973.76,12653896.32
22094875.6,956487.0,11525681.3
23507762.263999995,1035602.848,12271682.555999998
27761965.244999997,1215703.93,14488834.587499999
29597783.360000003,1291593.6320000002,15444688.496000001
28713113.154,1236770.946,14974942.049999999
21855317.873999998,962326.0560000001,11408821.965
15456752.43,675685.2000000001,8066218.8149999995
10837814.639999999,479962.93999999994,5658888.789999999
8020794.903999999,344267.16,4182531.0319999997
6344964.989999999,273048.048,3309006.519
5822182.875,261148.5,3041665.6875
5821131.465,261101.33999999997,3041116.4025
7817952.0,335619.83999999997,4076785.92
12106453.716,541228.3589999999,6323841.0375
18815089.135999996,809795.5319999999,9812442.333999999
23597330.148,1025865.9180000001,12311598.033
27396867.444000002,1192982.28,14294924.862000002
28223663.327999998,1224575.334,14724119.330999998
27182753.0,1173100.5,14177926.75
28235184.887999997,1227251.1060000001,14731217.996999998
29599361.323999997,1292777.148,15446069.235999998
29663160.383999996,1286908.128,15475034.255999997
27612586.08,1195714.4340000001,14404150.257
24115947.856,1040586.976,12578267.416
22337645.420999996,980030.2849999999,11658837.852999998
22844178.248999998,982346.094,11913262.1715
24780437.873999998,1063745.5699999998,12922091.722
26538205.37,1165375.722,13851790.546
26866478.394,1159270.524,14012874.459
20023971.985,874976.245,10449474.115
14099714.19,605949.3779999999,7352831.784
10834412.782000002,461933.778,5648173.280000001
8841430.101,387037.18200000003,4614233.6415
7128484.615,315017.125,3721750.87
6258205.648,288990.48000000004,3273598.0640000002
6531380.873000001,301016.06500000006,3416198.4690000005
8469162.886999998,370741.034,4419951.960499999
12877792.875999998,571555.62,6724674.247999999
18502386.023999996,794796.576,9648591.299999999
20476588.554999996,889454.445,10683021.499999998
22328810.33,974388.821,11651599.575499998
23026051.608,1010175.6000000001,12018113.604
22193055.22,968464.7139999999,11580759.967
23359552.895999998,1024638.24,12192095.567999998
24775773.5,1069224.75,12922499.125
25058528.585999995,1091294.97,13074911.777999997
23505445.026,1029309.764,12267377.395
20731546.862,900528.53,10816037.696
19356608.628,833102.361,10094855.4945
19839532.487999998,864163.976,10351848.231999999
22359470.608000003,970291.8920000002,11664881.250000002
25455872.589999996,1113381.804,13284627.196999999
25321458.75,1094687.6500000001,13208073.2
19816962.222000003,854865.662,10335913.942000002
14049791.439999998,613415.76,7331603.599999999
10167417.344,452132.3520000001,5309774.848
7932525.729,359363.546,4145944.6375
6294671.961,290106.705,3292389.333
5347155.836999999,239841.612,2793498.7244999995
5393196.164999999,241558.562,2817377.3634999995
6790205.588,291448.02,3540826.8040000005
10155682.879999999,446256.216,5300969.5479999995
13888048.047999999,598434.512,7243241.279999999
15499872.745999996,680511.922,8090192.333999998
16480211.564,719994.4519999999,8600103.008
17361501.564,751359.84,9056430.702
16125118.523999998,694062.374,8409590.449
16677228.888,722090.232,8699659.56
16727565.579999998,726587.84,8727076.709999999
17014709.408999998,742180.359,8878444.884
17947472.327999998,770428.0399999999,9358950.183999998
18265811.305,793447.844,9529629.5745
17689454.86,771940.455,9230697.657499999
17846894.987999998,769880.748,9308387.867999999
18986299.685999997,829633.6619999999,9907966.673999999
19787940.084,852575.724,10320257.904
20677524.376,909270.4780000001,10793397.427
18074049.972,791604.3359999999,9432827.154
13829984.783999998,620955.72,7225470.251999999
9730004.675999999,430902.521,5080453.598499999
7242891.294000001,328121.35599999997,3785506.325
5432911.188,234608.44799999997,2833759.818
5112430.139999999,228983.19199999998,2670706.6659999993
4349092.755,197538.936,2273315.8455
4285442.018999999,192219.444,2238830.7314999998
4717361.348999999,210324.495,2463842.922
5860704.038999999,262137.33299999998,3061420.6859999993
6659878.1280000005,287095.29600000003,3473486.7120000003
7913677.827999999,339699.07999999996,4126688.4539999994
8738169.792,383906.864,4561038.328
8900880.03,390312.72,4645596.375
9145852.955999998,399732.336,4772792.645999999
9935503.083,429097.606,5182300.344500001
10816846.45,478146.838,5647496.643999999
12948609.3,565808.1,6757208.7
15213687.523999998,663901.797,7938794.660499999
16122411.967999998,711640.0719999999,8417026.02
16156933.206,701007.8219999999,8428970.514
17713554.838,774019.2459999999,9243787.042
18455448.339999996,794316.7049999998,9624882.522499997
19692200.384999998,857725.44,10274962.9125
18261819.645,797976.465,9529898.055
14692748.124000002,646130.818,7669439.471000001
10931964.969999999,472073.12,5702019.044999999
8331019.1899999995,379002.934,4355011.062
7141363.869000001,323521.90599999996,3732442.8875
6352470.932999999,283536.29500000004,3318003.6139999996
5601609.3719999995,241893.31199999998,2921751.3419999997
5614133.839,258742.295,2936438.067
6636747.39,300300.224,3468523.807
