timestamp,De
0526100000,1853753
0526110000,1785439
0526120000,1891742
0526130000,1980380
0526140000,1926850
0526150000,1728567
0526160000,1516800
0526170000,1367022
0526180000,1357286
0526190000,1413719
0526200000,1449214
0526210000,1308846
0526220000,954643
0526230000,669173
052700000,490983
052710000,386615
052720000,325870
052730000,284625
052740000,290139
052750000,431457
052760000,689909
052770000,1166469
052780000,1464421
052790000,1705861
0527100000,1770767
0527110000,1752544
0527120000,1792674
0527130000,1902457
0527140000,1864296
0527150000,1700788
0527160000,1465782
0527170000,1315320
0527180000,1262098
0527190000,1395582
0527200000,1421650
0527210000,1291134
0527220000,996930
0527230000,732226
052800000,542562
052810000,426082
052820000,327277
052830000,288485
052840000,263019
052850000,362227
052860000,646764
052870000,1161079
052880000,1400267
052890000,1607594
0528100000,1706804
0528110000,1627393
0528120000,1628220
0528130000,1782813
0528140000,1767183
0528150000,1649036
0528160000,1448157
0528170000,1294046
0528180000,1280037
0528190000,1288553
0528200000,1339229
0528210000,1229982
0528220000,998968
0528230000,730582
052900000,548050
052910000,487682
052920000,586041
052930000,766711
052940000,297296
052950000,396949
052960000,677477
052970000,1168716
052980000,1353282
052990000,1543450
0529100000,1597086
0529110000,1496349
0529120000,1503657
0529130000,1459139
0529140000,1363862
0529150000,1288013
0529160000,1166268
0529170000,1046747
0529180000,1023787
0529190000,1033653
0529200000,1049553
0529210000,999591
0529220000,1084318
0529230000,687613
053000000,557177
053010000,470626
053020000,419749
053030000,373205
053040000,394797
053050000,370439
053060000,464698
053070000,564962
053080000,728893
053090000,934357
0530100000,1047483
0530110000,1118603
0530120000,1152205
0530130000,1181420
0530140000,1204418
0530150000,1181384
0530160000,1205556
0530170000,1171480
0530180000,1080147
0530190000,1024218
0530200000,1086387
0530210000,1112267
0530220000,980853
0530230000,760374
053100000,605905
053110000,474258
053120000,414528
053130000,380576
053140000,364637
053150000,390998
053160000,449534
053170000,589537
053180000,811002
053190000,1018005
0531100000,1190153
0531110000,1253332
0531120000,1304187
0531130000,1367788
0531140000,1343398
0531150000,1361079
0531160000,1417692
0531170000,1415938
0531180000,1449465
0531190000,1420423
0531200000,1427053
0531210000,1354753
0531220000,1040980
0531230000,737108
06100000,621170
06110000,540809
06120000,507992
06130000,466364
06140000,381312
06150000,478769
06160000,651819
06170000,1114123
06180000,1472420
06190000,1727589
061100000,1784552
061110000,1726425
061120000,1783735
061130000,1902309
061140000,1841715
061150000,1723340
061160000,1487519
061170000,1357262
061180000,1261154
061190000,1299408
061200000,1390954
061210000,1343270
061220000,1113600
061230000,753193
06200000,557849
06210000,435505
06220000,386707
06230000,323626
06240000,308331
06250000,436495
06260000,691724
06270000,1186574
06280000,1446149
06290000,1723473
062100000,1786809
062110000,1727477
062120000,1793354
062130000,1827004
062140000,1790945
062150000,1646363
062160000,1397719
062170000,1241481
062180000,1235579
062190000,1291799
062200000,1333025
062210000,1221534
062220000,954341
062230000,679421
06300000,518536
06310000,417274
06320000,381053
06330000,373290
06340000,370157
06350000,460993
06360000,728639
06370000,1196539
06380000,1445755
06390000,1708826
063100000,1767017
063110000,1638132
063120000,1674430
063130000,1738178
063140000,1729561
063150000,1556254
063160000,1332949
063170000,1204908
063180000,1158247
063190000,1174369
063200000,1207283
063210000,1216876
063220000,980324
063230000,758235
06400000,724795
06410000,506971
06420000,367370
06430000,344622
06440000,392129
06450000,422852
06460000,594062
06470000,865784
06480000,1045558
06490000,1285432
064100000,1360537
064110000,1316297
064120000,1316065
064130000,1361197
064140000,1323597
064150000,1265631
064160000,1186665
064170000,1098387
064180000,1064221
064190000,1130733
064200000,1215620
064210000,1200730
064220000,996442
064230000,823609
06500000,651783
06510000,582255
06520000,553284
06530000,455237
06540000,482997
06550000,550582
06560000,759316
06570000,1113530
06580000,1312089
06590000,1537253
065100000,1570169
065110000,1486009
065120000,1437180
065130000,1459910
065140000,1372969
065150000,1251480
065160000,1159413
065170000,1083008
065180000,1029364
065190000,1040370
065200000,1117595
065210000,1169382
065220000,973567
065230000,791174
06600000,739691
06610000,652919
06620000,492427
06630000,465651
06640000,457445
06650000,414996
06660000,480805
06670000,619122
06680000,761935
06690000,908994
066100000,1077752
066110000,1129290
066120000,1108181
066130000,1105579
066140000,1100768
066150000,1114581
066160000,1094484
066170000,1074575
066180000,1033423
066190000,984165
066200000,1030379
066210000,993091
066220000,1000137
066230000,813067
06700000,631846
06710000,508687
06720000,402006
06730000,377794
06740000,354616
06750000,368906
06760000,438338
06770000,566574
06780000,757605
06790000,1010464
067100000,1224399
067110000,1274575
067120000,1309619
067130000,1355505
067140000,1346213
067150000,1361838
067160000,1396590
067170000,1381406
067180000,1398797
067190000,1468160
067200000,1510604
067210000,1406178
067220000,1122047
067230000,808502
06800000,575286
06810000,444269
06820000,411427
06830000,357981
06840000,371668
06850000,461408
06860000,697282
06870000,1213817
06880000,1508520
06890000,1813373
068100000,1942220
068110000,1985393
068120000,2036944
068130000,2208071
068140000,2186469
068150000,1958034
068160000,1763816
068170000,1506459
068180000,1439823
068190000,1547654
068200000,1548118
068210000,1399806
068220000,1063440
068230000,776331
06900000,576763
06910000,439497
06920000,412024
06930000,394203
06940000,387500
06950000,500330
06960000,809543
06970000,1298280
06980000,1572153
06990000,1830657
069100000,1921381
069110000,1854648
069120000,1900040
069130000,2011621
069140000,1991640
069150000,1840251
069160000,1643956
069170000,1454237
069180000,1433083
069190000,1499831
069200000,1535703
069210000,1397979
069220000,1062398
069230000,735815
061000000,567238
061010000,429687
061020000,362117
061030000,322439
061040000,334605
061050000,426479
061060000,722660
061070000,1247470
061080000,1497572
061090000,1770393
0610100000,1848441
0610110000,1762218
0610120000,1792821
0610130000,1867177
0610140000,1821013
0610150000,1677963
0610160000,1415612
0610170000,1283501
0610180000,1290214
0610190000,1334212
0610200000,1402285
0610210000,1257731
0610220000,1485046
0610230000,676131
061100000,459968
061110000,395389
061120000,351862
061130000,324868
061140000,338573
061150000,433878
061160000,716384
061170000,1214419
061180000,1429745
061190000,1669940
0611100000,1707766
0611110000,1668684
0611120000,1704747
0611130000,1913670
0611140000,1797223
0611150000,1587698
0611160000,1414691
0611170000,1166959
0611180000,1124138
0611190000,1188950
0611200000,1257370
0611210000,1247107
0611220000,974874
0611230000,683958
061200000,537585
061210000,451797
061220000,371158
061230000,345836
061240000,334432
061250000,478437
061260000,728537
061270000,1194285
061280000,1450060
061290000,1605076
0612100000,1668587
0612110000,1513770
0612120000,1453174
0612130000,1465165
0612140000,1336788
0612150000,1176456
0612160000,1037904
0612170000,933714
0612180000,930863
0612190000,935778
0612200000,962607
0612210000,972869
0612220000,860362
0612230000,672787
061300000,527598
061310000,414650
061320000,362766
061330000,302878
061340000,288734
061350000,353768
061360000,446500
061370000,566467
061380000,725715
061390000,873724
0613100000,1018745
0613110000,1049792
0613120000,1044765
0613130000,1082258
0613140000,1057908
0613150000,1051427
0613160000,1097161
0613170000,1008995
0613180000,997333
0613190000,946817
0613200000,916433
0613210000,1097378
0613220000,969312
0613230000,762845
061400000,682065
061410000,580864
061420000,473212
061430000,389591
061440000,373733
061450000,343038
061460000,407522
061470000,563132
061480000,768869
061490000,1060607
0614100000,1285886
0614110000,1375214
0614120000,1293404
0614130000,1318192
0614140000,1351451
0614150000,1364365
0614160000,1412295
0614170000,1393750
0614180000,1403599
0614190000,1461351
0614200000,1425349
0614210000,1317293
0614220000,1039687
0614230000,721116
061500000,569506
061510000,444858
061520000,377816
061530000,353505
061540000,342388
061550000,438575
061560000,684888
061570000,1213718
061580000,1519660
061590000,1765698
0615100000,1867609
0615110000,1871275
0615120000,1878349
0615130000,1983764
0615140000,2035812
0615150000,1814576
0615160000,1592707
0615170000,1403799
0615180000,1350414
0615190000,1585713
0615200000,1447549
0615210000,1295999
0615220000,983423
0615230000,668446
061600000,460607
061610000,335533
061620000,300206
061630000,251194
061640000,272464
061650000,361610
061660000,637363
061670000,1079614
061680000,1407121
061690000,1620708
0616100000,1709571
0616110000,1686745
0616120000,1692665
0616130000,1827506
0616140000,1782160
0616150000,1630938
0616160000,1400530
0616170000,1233490
0616180000,1210663
0616190000,1270707
0616200000,1361530
0616210000,1221342
0616220000,899935
0616230000,593827
061700000,469958
061710000,323635
061720000,267182
061730000,238221
061740000,254103
061750000,358596
061760000,639988
061770000,1169801
061780000,1445940
061790000,1628201
0617100000,1713247
0617110000,1677849
0617120000,1699629
0617130000,1803367
0617140000,1725065
0617150000,1531842
0617160000,1302021
0617170000,1147599
0617180000,1082860
0617190000,1173349
0617200000,1252350
0617210000,1114313
0617220000,867554
0617230000,571894
061800000,413839
061810000,347266
061820000,237436
061830000,197362
061840000,209822
061850000,341719
061860000,619419
061870000,1047172
061880000,1341233
061890000,1541491
0618100000,1658384
0618110000,1590389
0618120000,1598273
0618130000,1716194
0618140000,1690966
0618150000,1572102
0618160000,1380182
0618170000,1187841
0618180000,1179467
0618190000,1205887
0618200000,1194179
0618210000,1132246
0618220000,856372
0618230000,573821
061900000,393841
061910000,303974
061920000,263696
061930000,242505
061940000,273720
061950000,357593
061960000,644412
061970000,1072902
061980000,1322173
061990000,1555668
0619100000,1570856
0619110000,1472979
0619120000,1426112
0619130000,1469771
0619140000,1349912
0619150000,1228593
0619160000,1122110
0619170000,1015776
0619180000,963051
0619190000,1020611
0619200000,1064274
0619210000,1016109
0619220000,842098
0619230000,616594
062000000,449301
062010000,334161
062020000,285118
062030000,232117
062040000,228998
062050000,251242
062060000,333851
062070000,470096
062080000,651578
062090000,835245
0620100000,977124
0620110000,1011537
0620120000,1009717
0620130000,1027846
0620140000,1033777
0620150000,1078311
0620160000,1083241
0620170000,1050413
0620180000,1026474
0620190000,1047808
0620200000,1038799
0620210000,1057260
0620220000,903979
0620230000,701151
062100000,496430
062110000,358013
062120000,322146
062130000,291428
062140000,220620
062150000,243719
062160000,300601
062170000,432774
062180000,665147
062190000,960311
0621100000,1174077
0621110000,1219582
0621120000,1223411
0621130000,1233784
0621140000,1247692
0621150000,1284710
0621160000,1315128
0621170000,1283825
0621180000,1298418
0621190000,1308769
0621200000,1276216
0621210000,1176391
0621220000,931078
0621230000,628499
062200000,448562
062210000,337407
062220000,267780
062230000,248917
062240000,233668
062250000,313040
062260000,571741
062270000,1018031
062280000,1383891
062290000,1615902
0622100000,1723616
0622110000,1743106
0622120000,1762243
0622130000,1831354
0622140000,1824457
0622150000,1764002
0622160000,1474184
0622170000,1292957
0622180000,1285145
0622190000,1342056
0622200000,1384261
0622210000,1157464
0622220000,908234
0622230000,611540
062300000,462726
062310000,319492
062320000,288864
062330000,253427
062340000,243223
062350000,364559
062360000,615474
062370000,1062913
062380000,1355805
062390000,1611791
0623100000,1724239
0623110000,1678827
0623120000,1701943
0623130000,1785126
0623140000,1801065
0623150000,1653308
0623160000,1413231
0623170000,1261784
0623180000,1231009
0623190000,1308281
0623200000,1325778
0623210000,1155666
0623220000,883564
0623230000,603846
062400000,440220
062410000,361406
062420000,278728
062430000,245682
062440000,257967
062450000,364521
062460000,604086
062470000,1030845
062480000,1368859
062490000,1551558
0624100000,1646204
0624110000,1580964
0624120000,1758402
0624130000,1779123
0624140000,1730185
0624150000,1554597
0624160000,1351214
0624170000,1169614
0624180000,1134651
0624190000,1250987
0624200000,1286816
0624210000,1210610
0624220000,969611
0624230000,676745
062500000,574850
062510000,469348
062520000,391296
062530000,345241
062540000,307831
062550000,399796
062560000,617407
062570000,1005920
062580000,1264288
062590000,1449753
0625100000,1519479
0625110000,1436246
0625120000,1482052
0625130000,1565996
0625140000,1535907
0625150000,1381714
0625160000,1216050
0625170000,1024597
0625180000,999710
0625190000,1095875
0625200000,1192265
0625210000,1135642
0625220000,865547
0625230000,627065
062600000,437950
062610000,349824
062620000,287423
062630000,265063
062640000,243336
062650000,341884
062660000,578626
062670000,969991
062680000,1211222
062690000,1354263
0626100000,1399228
0626110000,1288189
0626120000,1275894
0626130000,1289858
0626140000,1208863
0626150000,1071277
0626160000,953602
0626170000,854103
0626180000,830746
0626190000,873780
0626200000,934297
0626210000,872625
0626220000,744235
0626230000,595329
062700000,482357
062710000,361073
062720000,294186
062730000,241536
062740000,225977
062750000,269932
062760000,350204
062770000,448856
062780000,604951
062790000,792102
0627100000,919790
0627110000,942262
0627120000,944970
0627130000,968336
0627140000,961427
0627150000,969523
0627160000,1004648
0627170000,924307
0627180000,888283
0627190000,900353
0627200000,956356
0627210000,997759
0627220000,858554
0627230000,656148
062800000,496110
062810000,354949
062820000,272686
062830000,228718
062840000,244598
062850000,277181
062860000,359028
062870000,427024
062880000,631193
062890000,854227
0628100000,1005791
0628110000,1015655
0628120000,1022340
0628130000,1045702
0628140000,1061106
0628150000,1100299
0628160000,1122956
0628170000,1096837
0628180000,1131459
0628190000,1205332
0628200000,1217668
0628210000,1116948
0628220000,883999
0628230000,623180
062900000,428772
062910000,319880
062920000,275651
062930000,274189
062940000,268602
062950000,363640
062960000,582663
062970000,986311
062980000,1268892
062990000,1473702
0629100000,1567751
0629110000,1596841
0629120000,1581067
0629130000,1664519
0629140000,1616133
0629150000,1449684
0629160000,1244271
0629170000,1093540
0629180000,1066685
0629190000,1154431
0629200000,1189483
0629210000,1130374
0629220000,951945
0629230000,672129
063000000,464935
063010000,332550
063020000,277871
063030000,190915
063040000,232670
063050000,315837
063060000,579532
063070000,962283
063080000,1209195
063090000,1406629
0630100000,1464711
0630110000,1392302
0630120000,1449665
0630130000,1529210
0630140000,1487125
0630150000,1328720
0630160000,1125524
0630170000,967888
0630180000,942204
0630190000,990362
0630200000,1071554
0630210000,1031024
0630220000,816902
0630230000,578121
07100000,484082
07110000,404571
07120000,252991
07130000,304253
07140000,382153
07150000,333362
07160000,631068
07170000,925388
07180000,1161875
07190000,1332316
071100000,1405517
071110000,1346721
071120000,1411713
071130000,1490136
071140000,1450596
071150000,1309068
071160000,1251923
071170000,952083
071180000,927828
071190000,966032
071200000,1038550
071210000,988486
071220000,804965
071230000,590019
07200000,426443
07210000,314663
07220000,268494
07230000,230916
07240000,255159
07250000,347030
07260000,566594
07270000,966842
07280000,1223776
07290000,1402695
072100000,1502028
072110000,1427012
072120000,1426293
072130000,1508903
072140000,1491112
072150000,1329472
072160000,1115182
072170000,956807
072180000,927846
072190000,957977
072200000,1029231
072210000,997433
072220000,852781
072230000,589820
07300000,468589
07310000,375732
07320000,360531
07330000,308665
07340000,275091
07350000,376434
07360000,615835
07370000,992766
07380000,1197854
07390000,1365762
073100000,1405475
073110000,1335110
073120000,1332742
073130000,1301085
073140000,1208339
073150000,1104616
073160000,994763
073170000,895888
073180000,840892
073190000,825960
073200000,876556
073210000,896856
073220000,749871
073230000,569714
07400000,463317
07410000,419167
07420000,324761
07430000,288606
07440000,269963
07450000,307447
07460000,385389
07470000,475260
07480000,596631
07490000,745768
074100000,850770
074110000,862676
074120000,856620
074130000,900623
074140000,911986
074150000,938364
074160000,932498
074170000,862023
074180000,806744
074190000,778300
074200000,808963
074210000,799593
074220000,749727
074230000,637034
07500000,478103
07510000,407573
07520000,325728
07530000,287459
07540000,251825
07550000,284844
07560000,375322
07570000,469741
07580000,646703
07590000,855066
075100000,1008965
075110000,1079906
075120000,1093494
075130000,1098584
075140000,1121034
075150000,1194339
075160000,1159830
075170000,1067916
075180000,1034416
075190000,1048188
075200000,1099834
075210000,1012380
075220000,851402
075230000,641481
07600000,466184
07610000,369035
07620000,354185
07630000,295888
07640000,285915
07650000,385537
07660000,617020
07670000,982151
07680000,1250948
07690000,1526008
076100000,1614657
076110000,1537707
076120000,1782880
076130000,1844920
076140000,1806071
076150000,1534568
076160000,1306062
076170000,1130866
076180000,1108454
076190000,1138031
076200000,1171775
076210000,1152240
076220000,896630
076230000,623426
07700000,438794
07710000,369767
07720000,348985
07730000,283566
07740000,255383
07750000,359367
07760000,623831
07770000,983952
07780000,1361856
07790000,1442777
077100000,1538107
077110000,1489268
077120000,1569998
077130000,1667392
077140000,1641729
077150000,1483370
077160000,1296002
077170000,1157916
077180000,1107096
077190000,1156216
077200000,1262888
077210000,1120515
077220000,886494
077230000,678916
07800000,483945
07810000,417369
07820000,437974
07830000,449583
07840000,402158
07850000,502705
07860000,761306
07870000,1147884
07880000,1415180
07890000,1549343
078100000,1737380
078110000,1676825
078120000,1684581
078130000,1679344
078140000,1684059
078150000,1564341
078160000,1365934
078170000,1208262
078180000,1195406
078190000,1241994
078200000,1295035
078210000,1192859
078220000,980047
078230000,639988
07900000,461209
07910000,367721
07920000,333159
07930000,329425
07940000,326740
07950000,416775
07960000,702996
07970000,1116706
07980000,1359222
07990000,1555635
079100000,1640613
079110000,1535829
079120000,1599239
079130000,1685360
079140000,1639164
079150000,1490706
079160000,1301961
079170000,1174585
079180000,1130467
079190000,1195005
079200000,1233265
079210000,1165804
079220000,909049
079230000,675812
071000000,515385
071010000,394853
071020000,370872
071030000,341946
071040000,335647
071050000,422506
071060000,644570
071070000,1043635
071080000,1333726
071090000,1519002
0710100000,1522048
0710110000,1407785
0710120000,1397354
0710130000,1375699
0710140000,1304730
0710150000,1184401
0710160000,1037367
0710170000,944328
0710180000,912411
0710190000,959859
0710200000,989268
0710210000,969678
0710220000,875431
0710230000,655555
071100000,483697
071110000,395238
071120000,340924
071130000,307535
071140000,277482
071150000,298838
071160000,382817
071170000,480434
071180000,598433
071190000,742121
0711100000,819323
0711110000,834018
0711120000,861603
0711130000,865507
0711140000,874946
0711150000,884747
0711160000,860658
0711170000,839769
0711180000,797140
0711190000,822412
0711200000,862406
0711210000,896837
0711220000,806495
0711230000,696849
071200000,529473
071210000,424867
071220000,346903
071230000,307058
071240000,286145
071250000,300202
071260000,358853
071270000,453320
071280000,632556
071290000,835926
0712100000,971769
0712110000,1035541
0712120000,1056821
0712130000,1090759
0712140000,1104661
0712150000,1133926
0712160000,1175364
0712170000,1159084
0712180000,1165901
0712190000,1227089
0712200000,1221905
0712210000,1123463
0712220000,891313
0712230000,648106
071300000,453368
071310000,342877
071320000,281580
071330000,242264
071340000,268964
071350000,345135
071360000,569785
071370000,953198
071380000,1271572
071390000,1472926
0713100000,1714388
0713110000,1718570
0713120000,1702380
0713130000,1799248
0713140000,1777199
0713150000,1601783
0713160000,1367550
0713170000,1180617
0713180000,1158976
0713190000,1194142
0713200000,1239957
0713210000,1132581
0713220000,886822
0713230000,660335
071400000,491402
071410000,422476
071420000,325997
071430000,307467
071440000,282722
071450000,379302
071460000,613372
071470000,1011689
071480000,1301548
071490000,1529478
0714100000,1602118
0714110000,1555360
0714120000,1570837
0714130000,1649871
0714140000,1620541
0714150000,1525386
0714160000,1280026
0714170000,1107084
0714180000,1065313
0714190000,1120893
0714200000,1194521
0714210000,1123149
0714220000,900034
0714230000,673305
071500000,455369
071510000,384504
071520000,339251
071530000,299494
071540000,274238
071550000,375602
071560000,610872
071570000,986584
071580000,1350218
071590000,1542429
0715100000,1547896
0715110000,1463842
0715120000,1577894
0715130000,1595563
0715140000,1560785
0715150000,1393546
0715160000,1180090
0715170000,1025159
0715180000,1014642
0715190000,1114606
0715200000,1139006
0715210000,1033125
0715220000,904126
0715230000,722981
071600000,573575
071610000,486125
071620000,393595
071630000,349912
071640000,291681
071650000,408822
071660000,589370
071670000,975085
071680000,1237861
071690000,1397968
0716100000,1490041
0716110000,1485614
0716120000,1472508
0716130000,1483516
0716140000,1424956
0716150000,1309507
0716160000,1133888
0716170000,971702
0716180000,991105
0716190000,976917
0716200000,1030871
0716210000,997090
0716220000,818754
0716230000,643704
071700000,532332
071710000,425133
071720000,338042
071730000,314052
071740000,325377
071750000,409275
071760000,614540
071770000,967166
071780000,1194917
071790000,1350196
0717100000,1396614
0717110000,1312441
0717120000,1308477
0717130000,1304304
0717140000,1232798
0717150000,1142288
0717160000,977737
0717170000,894714
0717180000,809652
0717190000,821996
0717200000,860310
0717210000,878768
0717220000,778945
0717230000,643980
071800000,522367
071810000,396628
071820000,313044
071830000,285908
071840000,294596
071850000,313542
071860000,374366
071870000,473955
071880000,608372
071890000,778493
0718100000,921106
0718110000,903347
0718120000,875874
0718130000,903104
0718140000,890469
0718150000,916767
0718160000,893586
0718170000,859194
0718180000,822731
0718190000,861573
0718200000,894372
0718210000,922434
0718220000,834539
0718230000,733378
071900000,592594
071910000,481571
071920000,373984
071930000,317581
071940000,805946
071950000,395875
071960000,391670
071970000,504234
071980000,658992
071990000,942752
0719100000,1034652
0719110000,1102055
0719120000,1147334
0719130000,1136904
0719140000,1141027
0719150000,1174580
0719160000,1186452
0719170000,1168099
0719180000,1154688
0719190000,1222337
0719200000,1286569
0719210000,1179039
0719220000,949231
0719230000,736677
072000000,553174
072010000,415758
072020000,338465
072030000,329512
072040000,315838
072050000,379987
072060000,576394
072070000,930907
072080000,1215424
072090000,1437011
0720100000,1548833
0720110000,1479959
0720120000,1546748
0720130000,1654129
0720140000,1605415
0720150000,1413060
0720160000,1168683
0720170000,1051078
0720180000,995372
0720190000,1035598
0720200000,1158564
0720210000,1067870
0720220000,852766
0720230000,641367
072100000,469209
072110000,356773
072120000,288377
072130000,264851
072140000,273560
072150000,395763
072160000,642965
072170000,1024788
072180000,1305892
072190000,1522202
0721100000,1597451
0721110000,1551009
0721120000,1629173
0721130000,1671993
0721140000,1626054
0721150000,1464016
0721160000,1240773
0721170000,1100712
0721180000,1037872
0721190000,1072208
0721200000,1112886
0721210000,1095561
0721220000,923050
0721230000,729796
072200000,579346
072210000,468205
072220000,434852
072230000,398373
072240000,405365
072250000,503312
072260000,736476
072270000,1096221
072280000,1355416
072290000,1521757
0722100000,1618403
0722110000,1537134
0722120000,1609988
0722130000,1676450
0722140000,1625732
0722150000,1444818
0722160000,1219189
0722170000,1086383
0722180000,1033376
0722190000,1065927
0722200000,1098178
0722210000,1078958
0722220000,907059
0722230000,717488
072300000,523071
072310000,405206
072320000,346114
072330000,325164
072340000,353039
072350000,454745
072360000,645490
072370000,1023282
072380000,1260076
072390000,1450878
0723100000,1525163
0723110000,1446649
0723120000,1514809
0723130000,1547055
0723140000,1485392
0723150000,1327890
0723160000,1119305
0723170000,979980
0723180000,964685
0723190000,1003457
0723200000,1077852
0723210000,1044383
0723220000,869594
0723230000,686019
072400000,516648
072410000,376252
072420000,319104
072430000,297263
072440000,289654
072450000,386960
072460000,628732
072470000,938410
072480000,1159498
072490000,1323479
0724100000,1371969
0724110000,1338227
0724120000,1322977
0724130000,1296550
0724140000,1273031
0724150000,1093172
0724160000,956192
0724170000,887692
0724180000,838694
0724190000,867764
0724200000,912474
0724210000,911683
0724220000,806231
0724230000,644085
072500000,520447
072510000,407020
072520000,373399
072530000,354439
072540000,303424
072550000,332691
072560000,390000
072570000,510323
072580000,656073
072590000,852116
0725100000,920641
0725110000,942715
0725120000,938640
0725130000,947600
0725140000,957909
0725150000,989022
0725160000,1015064
0725170000,1030303
0725180000,1020128
0725190000,1011835
0725200000,1052943
0725210000,1102029
0725220000,937551
0725230000,756799
072600000,590216
072610000,458757
072620000,360080
072630000,297488
072640000,282001
072650000,291246
072660000,359568
072670000,488088
072680000,669782
072690000,876724
0726100000,977665
0726110000,1009465
0726120000,1002046
0726130000,978855
0726140000,958201
0726150000,1044890
0726160000,1040583
0726170000,1076388
0726180000,1074000
0726190000,1169630
0726200000,1180414
0726210000,1137491
0726220000,898266
0726230000,677924
072700000,471884
072710000,375523
072720000,321935
072730000,282501
072740000,270852
072750000,350987
072760000,563610
072770000,896932
072780000,1214598
072790000,1449878
0727100000,1603951
0727110000,1565910
0727120000,1659059
0727130000,1732500
0727140000,1697603
0727150000,1540826
0727160000,1313075
0727170000,1164459
0727180000,1125728
0727190000,1197021
0727200000,1160999
0727210000,1154098
0727220000,931238
0727230000,709628
072800000,502859
072810000,419221
072820000,355936
072830000,321440
072840000,319620
072850000,421101
072860000,611828
072870000,969062
072880000,1235962
072890000,1443246
0728100000,1569290
0728110000,1523116
0728120000,1576118
0728130000,1652273
0728140000,1618799
0728150000,1495067
0728160000,1253828
0728170000,1101814
0728180000,1134260
0728190000,1166722
0728200000,1202745
0728210000,1171183
0728220000,931406
0728230000,745000
072900000,610909
072910000,502868
072920000,437777
072930000,401115
072940000,397720
072950000,483349
072960000,738565
072970000,1045354
072980000,1355110
072990000,1524444
0729100000,1612354
0729110000,1557925
0729120000,1618869
0729130000,1649146
0729140000,1619669
0729150000,1486806
0729160000,1296149
0729170000,1116062
0729180000,978091
0729190000,1071319
0729200000,1141689
0729210000,1161058
0729220000,938760
0729230000,631541
073000000,462639
073010000,388716
073020000,317491
073030000,303948
073040000,278460
073050000,313351
073060000,517190
073070000,861951
073080000,1150493
073090000,1345564
0730100000,1442152
0730110000,1390063
0730120000,1440348
0730130000,1500874
0730140000,1445453
0730150000,1315677
0730160000,1108907
0730170000,979810
0730180000,937245
0730190000,1000797
0730200000,1010194
0730210000,972901
0730220000,786564
0730230000,591087
073100000,424825
073110000,328922
073120000,294912
073130000,271264
073140000,265405
073150000,340557
073160000,554228
073170000,837184
073180000,1058289
073190000,1239339
0731100000,1319561
0731110000,1248469
0731120000,1267394
0731130000,1267151
0731140000,1164598
0731150000,1049334
0731160000,949813
0731170000,867465
0731180000,817696
0731190000,889677
0731200000,926283
0731210000,944978
0731220000,807362
0731230000,651540
08100000,505560
08110000,404856
08120000,335545
08130000,324208
08140000,276988
08150000,305246
08160000,359715
08170000,457342
08180000,589128
08190000,739774
081100000,814732
081110000,887645
081120000,858069
081130000,851847
081140000,850730
081150000,859206
081160000,854346
081170000,819629
081180000,794068
081190000,837310
081200000,864991
081210000,883649
081220000,1053763
081230000,691887
08200000,515994
08210000,408615
08220000,333632
08230000,305340
08240000,272276
08250000,303010
08260000,342276
08270000,448656
08280000,619094
08290000,811061
082100000,915647
082110000,949874
082120000,904296
082130000,930865
082140000,937705
082150000,967193
082160000,959172
082170000,958630
082180000,958971
082190000,1035015
082200000,1096697
082210000,1092225
082220000,901093
082230000,650527
08300000,465597
08310000,356156
08320000,285328
08330000,265485
08340000,243581
08350000,312927
08360000,522292
08370000,818048
08380000,1091825
08390000,1289971
083100000,1404578
083110000,1543569
083120000,765632
083130000,1507447
083140000,1449472
083150000,1298797
083160000,1075004
083170000,941803
083180000,806496
083190000,945032
083200000,971183
083210000,1010661
083220000,672866
083230000,162037
08400000,41076
08410000,340001
08420000,260686
08430000,258395
08440000,238829
08450000,313108
08460000,552844
08470000,889240
08480000,1136212
08490000,1350975
084100000,1459122
084110000,1422572
084120000,1477760
084130000,1584644
084140000,1508821
084150000,1382773
084160000,1145361
084170000,1031900
084180000,978403
084190000,1026652
084200000,1032481
084210000,1008374
084220000,799730
084230000,679817
08500000,422832
08510000,345562
08520000,290591
08530000,264008
08540000,248516
08550000,352384
08560000,572400
08570000,912361
08580000,1160965
08590000,1333603
085100000,1423240
085110000,1354842
085120000,1522223
085130000,1587707
085140000,1522541
085150000,1355794
085160000,1011891
085170000,898599
085180000,868877
085190000,922530
085200000,1038629
085210000,951172
085220000,796658
085230000,593947
08600000,443457
08610000,364187
08620000,309423
08630000,294840
08640000,294713
08650000,361226
08660000,605439
08670000,949529
08680000,1218935
08690000,1360464
086100000,1441984
086110000,1371743
086120000,1421437
086130000,1479965
086140000,1435855
086150000,1292940
086160000,1078018
086170000,893757
086180000,824567
086190000,914276
086200000,941349
086210000,965089
086220000,787802
086230000,670988
08700000,502807
08710000,381850
08720000,326926
08730000,324122
08740000,314504
08750000,414368
08760000,650479
08770000,966671
08780000,1228589
08790000,1376165
087100000,1467534
087110000,1359421
087120000,1395692
087130000,1343650
087140000,1241445
087150000,1153183
087160000,1015057
087170000,923822
087180000,836588
087190000,856883
087200000,871573
087210000,892579
087220000,787276
087230000,695619
08800000,527851
08810000,373835
08820000,268472
08830000,253023
08840000,273438
08850000,297591
08860000,376849
08870000,503016
08880000,618188
08890000,766891
088100000,878487
